rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20160302;121721;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160315;182731;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160323;184509;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160408;120716;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00010;00010;0000001400
 ;20160414;121737;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160428;190127;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20160512;183200;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00005;00005;0000001400
 ;20160514;115515;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00010;00010;0000001400
 ;20160518;184904;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160601;122527;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160613;120457;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001460
 ;20160621;184344;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001400
 ;20160628;122925;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160709;115238;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00006;00006;0000001400
 ;20160712;122638;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160727;184112;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20160808;115154;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001400
 ;20160817;183217;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20160825;184630;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20160907;110949;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20160916;110234;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20160929;110629;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20161007;115308;N            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20161021;114855;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20161115;121312;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001390
 ;20161122;184126;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20161129;185310;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20161213;184155;Z            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20161219;184558;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20161231;120510;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00010;00010;0000001459
 ;20170104;122847;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001390
 ;20170110;184606;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001390
 ;20170118;155606;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001460
 ;20170118;160008;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20170125;185055;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170126;085521;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001390
 ;20170217;115438;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170217;161541;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170303;153848;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170303;154011;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170315;180002;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170320;110634;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00012;00012;0000001384
 ;20170327;110128;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00036;00036;0000001384
 ;20170407;115244;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170408;105213;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001384
 ;20170502;154940;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170502;155235;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20170511;082742;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170511;082926;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20170516;120528;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170519;181835;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170529;111011;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170619;105908;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00012;00012;0000001384
 ;20170622;175353;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00006;00006;0000001383
 ;20170703;115542;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00030;0000001384
 ;20170703;161019;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170703;161219;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170710;153447;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170710;153604;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170710;153827;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00060;00060;0000001384
 ;20170731;184759;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170801;083534;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00060;00060;0000001384
 ;20170818;085122;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20170818;085724;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20170901;180231;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00036;00036;0000001384
 ;20170914;105948;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00060;00060;0000001384
 ;20171004;114654;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20171017;153034;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20171017;153131;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20171024;185137;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00060;00060;0000001384
 ;20171115;121740;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20171121;184026;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20171204;120303;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20171213;121443;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20171220;124910;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20171221;083929;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20180109;153159;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180109;153333;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180119;163835;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180119;163959;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00060;00060;0000001384
 ;20180206;115703;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180216;105202;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001384
 ;20180220;180029;U            ;06;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20180307;155104;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001460
 ;20180307;155331;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20180315;115922;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001460
 ;20180315;155815;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001459
 ;20180322;115112;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180409;115444;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00040;00040;0000001384
 ;20180426;152710;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180426;153007;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180510;184502;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180517;121234;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180523;184323;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180601;164750;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20180611;161313;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180611;161408;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180620;183851;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180703;120451;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180703;152145;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180710;115717;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180723;114724;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180803;121817;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001380
 ;20180803;165807;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001384
 ;20180810;115117;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180810;165147;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180817;185906;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180818;081729;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180827;163320;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180827;163458;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180907;115512;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20180907;162035;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20180918;183039;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00022;00022;0000001384
 ;20180925;182646;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20181002;185156;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20181019;122341;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001380
 ;20181019;171420;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20181019;185056;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001380
 ;20181020;090355;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20181020;155751;N            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20181120;122630;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20181120;152324;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20181127;184449;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20181212;115929;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20181212;163108;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20181217;183740;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190104;120034;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190104;161710;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190111;160522;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190111;160700;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190114;154219;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190116;154507;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190116;174002;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190116;175350;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190129;184225;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190206;184731;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190214;184739;S            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190221;115534;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190221;153519;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190306;084120;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190306;084309;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00024;00024;0000001384
 ;20190313;163437;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190313;163725;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190313;165502;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190325;160816;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190325;161158;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190403;120628;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190403;155109;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20190410;122257;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190418;121922;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190429;185325;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190507;115349;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190507;160609;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190514;152740;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190514;153007;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190522;184253;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190523;081209;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190606;154906;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190606;155033;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190612;184413;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190624;155702;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190624;155804;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190702;115836;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190702;154517;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190711;120242;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190718;182132;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190726;115442;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190802;160638;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190802;160813;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190808;185415;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00060;00060;0000001384
 ;20190829;121055;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190907;155300;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190907;155518;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190916;160610;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190916;160735;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20190930;121157;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20190930;160409;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191009;120032;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191018;184437;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191104;161502;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20191104;161607;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191112;121405;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191120;175856;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191128;115623;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191209;080616;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191209;121914;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20191216;120903;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20191219;154547;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20191219;154646;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00060;00060;0000001384
 ;20200110;121659;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200120;122013;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200124;183925;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200205;120830;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200214;121916;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200220;122428;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200304;155935;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200304;160127;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200310;172306;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200310;174129;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200310;182134;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200404;114915;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200406;074206;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200414;115604;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00090;00090;0000001384
