vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp
20181029;0851;H   ;016366027    ;0001;0000
20181103;1727;X   ;016366027    ;0001;0000
20181103;1727;X   ;016366027    ;0001;0000
20181105;1733;X   ;016366027    ;0001;0000
20181105;1733;X   ;016366027    ;0001;0000
20181105;1733;X   ;016366027    ;0001;0000
20181105;1733;X   ;016366027    ;0001;0000
20181106;0857;X   ;016366027    ;0001;0000
20181106;0857;X   ;016366027    ;0001;0000
20181107;1637;X   ;016366027    ;0001;0000
20181107;1637;X   ;016366027    ;0001;0000
20181107;1637;X   ;016366027    ;0001;0000
20181107;1637;X   ;016366027    ;0001;0000
20181107;1637;X   ;016366027    ;0001;0000
20181107;1637;X   ;016366027    ;0001;0000
20181109;1153;H   ;016366027    ;0002;0000
20181119;1129;X   ;016366027    ;0001;0000
20181119;1129;X   ;016366027    ;0001;0000
20181123;1036;E   ;016366027    ;0001;0000
20181123;1036;E   ;016366027    ;0001;0000
20181126;1524;H   ;016366027    ;0001;0000
20181126;1524;H   ;016366027    ;0001;0000
20181128;1544;X   ;016366027    ;0001;0000
20181128;1544;X   ;016366027    ;0001;0000
20181128;1544;X   ;016366027    ;0001;0000
20181205;1122;H   ;016366027    ;0001;0000
20181205;1122;H   ;016366027    ;0001;0000
20181205;1122;H   ;016366027    ;0001;0000
20181205;1122;H   ;016366027    ;0001;0000
20181207;1812;L   ;016366027    ;0001;0000
20181217;0907;H   ;016366027    ;0001;0000
20181217;0907;H   ;016366027    ;0001;0000
20181220;1101;H   ;016366027    ;0001;0000
20181220;1101;H   ;016366027    ;0001;0000
20181227;1816;X   ;016366027    ;0001;0000
20181227;1816;X   ;016366027    ;0001;0000
20181227;1816;X   ;016366027    ;0001;0000
20181227;1902;H   ;016366027    ;0001;0000
20181227;1902;H   ;016366027    ;0001;0000
20181227;1902;H   ;016366027    ;0001;0000
20181227;1902;H   ;016366027    ;0001;0000
20181228;0933;X   ;016366027    ;0001;0000
20181231;1200;E   ;016366027    ;0001;0000
20181231;1200;E   ;016366027    ;0001;0000
20190103;1015;T   ;016366027    ;0001;0000
20190103;1015;T   ;016366027    ;0001;0000
20190104;1027;E   ;016366027    ;0001;0000
20190104;1027;E   ;016366027    ;0001;0000
20190107;1147;X   ;016366027    ;0001;0000
20190109;0857;X   ;016366027    ;0001;0000
20190109;0857;X   ;016366027    ;0001;0000
20190110;0947;X   ;016366027    ;0001;0000
20190110;0947;X   ;016366027    ;0001;0000
20190121;1631;X   ;016366027    ;0002;0000
20190125;0948;T   ;016366027    ;0002;0000
20190130;0851;X   ;016366027    ;0001;0000
20190130;0851;X   ;016366027    ;0001;0000
20190201;0906;H   ;016366027    ;0001;0000
20190201;0906;H   ;016366027    ;0001;0000
20190201;0936;E   ;016366027    ;0001;0000
20190201;0936;E   ;016366027    ;0001;0000
20190205;1200;X   ;016366027    ;0004;0000
20190206;1218;L   ;016366027    ;0001;0000
20190212;1205;H   ;016366027    ;0001;0000
20190212;1205;H   ;016366027    ;0001;0000
20190220;0934;X   ;016366027    ;0001;0000
20190220;0934;X   ;016366027    ;0001;0000
20190220;0934;X   ;016366027    ;0001;0000
20190220;0934;X   ;016366027    ;0001;0000
20190220;0934;X   ;016366027    ;0001;0000
20190220;0934;X   ;016366027    ;0001;0000
20190227;1058;E   ;016366027    ;0002;0000
20190228;0923;X   ;016366027    ;0001;0000
20190228;0923;X   ;016366027    ;0001;0000
20190228;1117;T   ;016366027    ;0001;0000
20190228;1117;T   ;016366027    ;0001;0000
20190301;1803;E   ;016366027    ;0001;0000
20190301;1803;E   ;016366027    ;0001;0000
20190312;0937;X   ;016366027    ;0006;0000
20190313;1142;H   ;016366027    ;0001;0000
20190313;1657;X   ;016366027    ;0001;0000
20190313;1657;X   ;016366027    ;0001;0000
20190313;1657;X   ;016366027    ;0001;0000
20190313;1657;X   ;016366027    ;0001;0000
20190327;1045;E   ;016366027    ;0001;0000
20190327;1045;E   ;016366027    ;0001;0000
20190401;1146;X   ;016366027    ;0004;0000
20190405;0853;E   ;016366027    ;0001;0000
20190405;0853;E   ;016366027    ;0001;0000
20190405;1157;T   ;016366027    ;0001;0000
20190405;1157;T   ;016366027    ;0001;0000
20190410;1423;H   ;016366027    ;0001;0000
20190410;1423;H   ;016366027    ;0001;0000
20190411;0907;X   ;016366027    ;0001;0000
20190415;1232;T   ;016366027    ;0001;0000
20190415;1232;T   ;016366027    ;0001;0000
20190416;0832;T   ;016366027    ;0001;0000
20190416;0832;T   ;016366027    ;0001;0000
20190416;0847;H   ;016366027    ;0001;0000
20190416;0847;H   ;016366027    ;0001;0000
20190418;1639;E   ;016366027    ;0001;0000
20190418;1639;E   ;016366027    ;0001;0000
20190419;1504;X   ;016366027    ;0001;0000
20190419;1504;X   ;016366027    ;0001;0000
20190430;1751;X   ;016366027    ;0001;0000
20190430;1751;X   ;016366027    ;0001;0000
20190430;1751;X   ;016366027    ;0001;0000
20190506;1040;E   ;016366027    ;0001;0000
20190506;1040;E   ;016366027    ;0001;0000
20190506;1205;H   ;016366027    ;0001;0000
20190513;0834;L   ;016366027    ;0001;0000
20190513;1838;X   ;016366027    ;0001;0000
20190513;1838;X   ;016366027    ;0001;0000
20190513;1838;X   ;016366027    ;0001;0000
20190513;1838;X   ;016366027    ;0001;0000
20190513;1838;X   ;016366027    ;0001;0000
20190513;1838;X   ;016366027    ;0001;0000
20190515;1449;X   ;016366027    ;0001;0000
20190515;1449;X   ;016366027    ;0001;0000
20190515;1449;X   ;016366027    ;0001;0000
20190520;0924;E   ;016366027    ;0001;0000
20190520;0924;E   ;016366027    ;0001;0000
20190527;0951;X   ;016366027    ;0001;0000
20190528;1007;H   ;016366027    ;0001;0000
20190528;1007;H   ;016366027    ;0001;0000
20190528;1022;T   ;016366027    ;0001;0000
20190528;1022;T   ;016366027    ;0001;0000
20190528;1114;E   ;016366027    ;0001;0000
20190528;1114;E   ;016366027    ;0001;0000
20190530;1015;X   ;016366027    ;0001;0000
20190530;1015;X   ;016366027    ;0001;0000
20190530;1015;X   ;016366027    ;0001;0000
20190531;0951;E   ;016366027    ;0001;0000
20190531;0951;E   ;016366027    ;0001;0000
20190604;0926;E   ;016366027    ;0001;0000
20190604;0926;E   ;016366027    ;0001;0000
20190604;0926;E   ;016366027    ;0001;0000
20190604;0926;E   ;016366027    ;0001;0000
20190612;0918;X   ;016366027    ;0001;0000
20190612;0918;X   ;016366027    ;0001;0000
20190612;0941;X   ;016366027    ;0001;0000
20190612;0941;X   ;016366027    ;0001;0000
20190612;0941;X   ;016366027    ;0001;0000
20190612;0941;X   ;016366027    ;0001;0000
20190612;0941;X   ;016366027    ;0001;0000
20190612;0941;X   ;016366027    ;0001;0000
20190615;1139;H   ;016366027    ;0001;0000
20190615;1139;H   ;016366027    ;0001;0000
20190624;1608;H   ;016366027    ;0001;0000
20190624;1608;H   ;016366027    ;0001;0000
20190625;1817;Ls  ;016366027    ;0000;0001
20190627;0918;X   ;016366027    ;0001;0000
20190627;0918;X   ;016366027    ;0001;0000
20190627;0918;X   ;016366027    ;0001;0000
20190627;0918;X   ;016366027    ;0001;0000
20190627;1213;Lr  ;016366027    ;0001;0000
20190704;0852;E   ;016366027    ;0001;0000
20190704;0852;E   ;016366027    ;0001;0000
20190706;1108;X   ;016366027    ;0001;0000
20190706;1108;X   ;016366027    ;0001;0000
20190706;1108;X   ;016366027    ;0001;0000
20190709;1017;X   ;016366027    ;0001;0000
20190709;1017;X   ;016366027    ;0001;0000
20190712;1730;H   ;016366027    ;0001;0000
20190712;1730;H   ;016366027    ;0001;0000
20190717;1758;H   ;016366027    ;0001;0000
20190717;1758;H   ;016366027    ;0001;0000
20190719;0959;H   ;016366027    ;0001;0000
20190719;0959;H   ;016366027    ;0001;0000
20190722;1212;L   ;016366027    ;0001;0000
20190723;0901;H   ;016366027    ;0001;0000
20190723;0901;H   ;016366027    ;0001;0000
20190725;1102;T   ;016366027    ;0001;0000
20190725;1102;T   ;016366027    ;0001;0000
20190726;1441;X   ;016366027    ;0001;0000
20190726;1441;X   ;016366027    ;0001;0000
20190726;1441;X   ;016366027    ;0001;0000
20190730;1056;E   ;016366027    ;0001;0000
20190730;1056;E   ;016366027    ;0001;0000
20190805;1057;X   ;016366027    ;0001;0000
20190805;1057;X   ;016366027    ;0001;0000
20190812;1001;H   ;016366027    ;0001;0000
20190822;1609;L   ;016366027    ;0001;0000
20190830;1556;E   ;016366027    ;0001;0000
20190830;1556;E   ;016366027    ;0001;0000
20190830;1644;H   ;016366027    ;0001;0000
20190902;1459;E   ;016366027    ;0001;0000
20190902;1459;E   ;016366027    ;0001;0000
20190904;1126;T   ;016366027    ;0001;0000
20190904;1126;T   ;016366027    ;0001;0000
20190905;1810;X   ;016366027    ;0001;0000
20190905;1810;X   ;016366027    ;0001;0000
20190909;1018;H   ;016366027    ;0001;0000
20190909;1018;H   ;016366027    ;0001;0000
20190911;0841;T   ;016366027    ;0001;0000
20190911;0841;T   ;016366027    ;0001;0000
20190913;1833;X   ;016366027    ;0001;0000
20190913;1833;X   ;016366027    ;0001;0000
20190913;1833;X   ;016366027    ;0001;0000
20191001;0932;X   ;016366027    ;0001;0000
20191001;0932;X   ;016366027    ;0001;0000
20191001;1810;L   ;016366027    ;0001;0000
20191003;0913;E   ;016366027    ;0001;0000
20191003;0913;E   ;016366027    ;0001;0000
20191007;1118;H   ;016366027    ;0001;0000
20191007;1118;H   ;016366027    ;0001;0000
20191010;1558;E   ;016366027    ;0001;0000
20191010;1558;E   ;016366027    ;0001;0000
20191014;1645;H   ;016366027    ;0001;0000
20191014;1645;H   ;016366027    ;0001;0000
20191017;1100;H   ;016366027    ;0001;0000
20191017;1100;H   ;016366027    ;0001;0000
20191017;1100;H   ;016366027    ;0001;0000
20191017;1100;H   ;016366027    ;0001;0000
20191018;1026;E   ;016366027    ;0001;0000
20191018;1026;E   ;016366027    ;0001;0000
20191030;1459;X   ;016366027    ;0001;0000
20191030;1459;X   ;016366027    ;0001;0000
20191030;1459;X   ;016366027    ;0001;0000
20191104;1026;H   ;016366027    ;0001;0000
20191104;1026;H   ;016366027    ;0001;0000
20191105;1204;T   ;016366027    ;0001;0000
20191105;1204;T   ;016366027    ;0001;0000
20191106;1843;X   ;016366027    ;0001;0000
20191106;1843;X   ;016366027    ;0001;0000
20191106;1843;X   ;016366027    ;0001;0000
20191106;1843;X   ;016366027    ;0001;0000
20191106;1843;X   ;016366027    ;0001;0000
20191106;1843;X   ;016366027    ;0001;0000
20191111;1124;H   ;016366027    ;0001;0000
20191111;1124;H   ;016366027    ;0001;0000
20191114;1557;H   ;016366027    ;0001;0000
20191114;1557;H   ;016366027    ;0001;0000
20191115;1011;E   ;016366027    ;0001;0000
20191115;1011;E   ;016366027    ;0001;0000
20191116;1047;E   ;016366027    ;0001;0000
20191116;1047;E   ;016366027    ;0001;0000
20191120;1101;X   ;016366027    ;0001;0000
20191120;1101;X   ;016366027    ;0001;0000
20191122;1032;H   ;016366027    ;0001;0000
20191122;1032;H   ;016366027    ;0001;0000
20191122;1853;X   ;016366027    ;0001;0000
20191122;1853;X   ;016366027    ;0001;0000
20191122;1853;X   ;016366027    ;0001;0000
20191125;1154;L   ;016366027    ;0001;0000
20191202;1636;E   ;016366027    ;0001;0000
20191202;1636;E   ;016366027    ;0001;0000
20191214;1117;E   ;016366027    ;0001;0000
20191214;1117;E   ;016366027    ;0001;0000
20191217;1440;X   ;016366027    ;0001;0000
20191217;1440;X   ;016366027    ;0001;0000
20191217;1440;X   ;016366027    ;0001;0000
20191219;1632;L   ;016366027    ;0003;0000
20191220;1102;T   ;016366027    ;0002;0000
20191220;1113;L   ;016366027    ;0001;0000
20191220;1805;X   ;016366027    ;0001;0000
20191220;1805;X   ;016366027    ;0001;0000
20191227;1034;E   ;016366027    ;0001;0000
20191227;1034;E   ;016366027    ;0001;0000
20191230;0833;H   ;016366027    ;0001;0000
20191230;0833;H   ;016366027    ;0001;0000
20200109;1704;H   ;016366027    ;0002;0000
20200109;1856;H   ;016366027    ;0002;0000
20200113;0913;X   ;016366027    ;0001;0000
20200113;0913;X   ;016366027    ;0001;0000
20200115;1634;X   ;016366027    ;0001;0000
20200115;1634;X   ;016366027    ;0001;0000
20200115;1634;X   ;016366027    ;0001;0000
20200116;1101;H   ;016366027    ;0001;0000
20200116;1101;H   ;016366027    ;0001;0000
20200121;1513;H   ;016366027    ;0001;0000
20200121;1513;H   ;016366027    ;0001;0000
20200122;1113;H   ;016366027    ;0001;0000
20200122;1113;H   ;016366027    ;0001;0000
20200122;1113;H   ;016366027    ;0001;0000
20200122;1113;H   ;016366027    ;0001;0000
20200123;0936;X   ;016366027    ;0001;0000
20200123;0936;X   ;016366027    ;0001;0000
20200123;0936;X   ;016366027    ;0001;0000
20200130;1036;X   ;016366027    ;0001;0000
20200130;1036;X   ;016366027    ;0001;0000
20200210;0853;E   ;016366027    ;0001;0000
20200210;0853;E   ;016366027    ;0001;0000
20200212;1217;T   ;016366027    ;0001;0000
20200212;1217;T   ;016366027    ;0001;0000
20200213;1002;H   ;016366027    ;0001;0000
20200213;1002;H   ;016366027    ;0001;0000
20200214;1515;X   ;016366027    ;0001;0000
20200214;1515;X   ;016366027    ;0001;0000
20200214;1515;X   ;016366027    ;0001;0000
20200214;1515;X   ;016366027    ;0001;0000
20200217;0847;T   ;016366027    ;0001;0000
20200217;0847;T   ;016366027    ;0001;0000
20200217;1117;H   ;016366027    ;0002;0000
20200217;1212;H   ;016366027    ;0001;0000
20200217;1212;H   ;016366027    ;0001;0000
20200218;0943;E   ;016366027    ;0001;0000
20200218;0943;E   ;016366027    ;0001;0000
20200218;1151;E   ;016366027    ;0001;0000
20200218;1151;E   ;016366027    ;0001;0000
20200225;1611;T   ;016366027    ;0001;0000
20200309;0949;X   ;016366027    ;0001;0000
20200309;0949;X   ;016366027    ;0001;0000
20200309;1651;X   ;016366027    ;0001;0000
20200309;1651;X   ;016366027    ;0001;0000
20200309;1651;X   ;016366027    ;0001;0000
20200309;1651;X   ;016366027    ;0001;0000
20200309;1651;X   ;016366027    ;0001;0000
20200309;1651;X   ;016366027    ;0001;0000
20200309;1850;E   ;016366027    ;0001;0000
20200309;1850;E   ;016366027    ;0001;0000
20200310;1506;H   ;016366027    ;0001;0000
20200310;1506;H   ;016366027    ;0001;0000
20200311;1120;X   ;016366027    ;0001;0000
20200311;1120;X   ;016366027    ;0001;0000
20200312;1126;H   ;016366027    ;0001;0000
20200312;1126;H   ;016366027    ;0001;0000
20200316;0842;H   ;016366027    ;0001;0000
20200316;0842;H   ;016366027    ;0001;0000
20200317;1024;X   ;016366027    ;0001;0000
20200317;1024;X   ;016366027    ;0001;0000
20200317;1024;X   ;016366027    ;0001;0000
20200317;1024;X   ;016366027    ;0001;0000
20200327;0933;H   ;016366027    ;0001;0000
20200327;0933;H   ;016366027    ;0001;0000
20200327;0933;H   ;016366027    ;0001;0000
20200327;0933;H   ;016366027    ;0001;0000
20200327;0951;X   ;016366027    ;0001;0000
20200327;0951;X   ;016366027    ;0001;0000
20200327;1035;X   ;016366027    ;0001;0000
20200327;1035;X   ;016366027    ;0001;0000
20200327;1035;X   ;016366027    ;0001;0000
20200330;1629;H   ;016366027    ;0001;0000
20200330;1629;H   ;016366027    ;0001;0000
20200331;1030;L   ;016366027    ;0001;0000
20200407;1157;T   ;016366027    ;0001;0000
20200407;1157;T   ;016366027    ;0001;0000
20200409;0924;H   ;016366027    ;0001;0000
20200409;1122;X   ;016366027    ;0001;0000
20200409;1122;X   ;016366027    ;0001;0000
20200409;1122;X   ;016366027    ;0001;0000
20200409;1122;X   ;016366027    ;0001;0000
20200420;0915;X   ;016366027    ;0001;0000
20200420;0915;X   ;016366027    ;0001;0000
20200421;1001;E   ;016366027    ;0001;0000
20200421;1001;E   ;016366027    ;0001;0000
20200428;0915;H   ;016366027    ;0001;0000
20200428;0915;H   ;016366027    ;0001;0000
20200504;1156;X   ;016366027    ;0001;0000
20200504;1156;X   ;016366027    ;0001;0000
20200504;1156;X   ;016366027    ;0001;0000
20200507;1631;H   ;016366027    ;0001;0000
20200507;1631;H   ;016366027    ;0001;0000
20200512;1052;T   ;016366027    ;0001;0000
20200512;1052;T   ;016366027    ;0001;0000
20200513;1055;E   ;016366027    ;0001;0000
20200513;1055;E   ;016366027    ;0001;0000
20200515;1017;H   ;016366027    ;0001;0000
20200515;1017;H   ;016366027    ;0001;0000
20200515;1137;E   ;016366027    ;0001;0000
20200515;1137;E   ;016366027    ;0001;0000
20200521;1114;H   ;016366027    ;0001;0000
20200521;1114;H   ;016366027    ;0001;0000
20200522;1209;T   ;016366027    ;0001;0000
20200522;1209;T   ;016366027    ;0001;0000
20200522;1209;X   ;016366027    ;0001;0000
20200522;1209;X   ;016366027    ;0001;0000
20200604;0943;T   ;016366027    ;0001;0000
20200604;0943;T   ;016366027    ;0001;0000
20200608;1101;E   ;016366027    ;0001;0000
20200608;1101;E   ;016366027    ;0001;0000
20200608;1208;H   ;016366027    ;0001;0000
20200608;1208;H   ;016366027    ;0001;0000
20200616;1219;E   ;016366027    ;0001;0000
20200616;1219;E   ;016366027    ;0001;0000
20200617;1109;E   ;016366027    ;0001;0000
20200617;1109;E   ;016366027    ;0001;0000
20200617;1742;X   ;016366027    ;0001;0000
20200617;1742;X   ;016366027    ;0001;0000
20200617;1742;X   ;016366027    ;0001;0000
20200625;0944;E   ;016366027    ;0001;0000
20200625;0944;E   ;016366027    ;0001;0000
20200701;1638;X   ;016366027    ;0001;0000
20200701;1638;X   ;016366027    ;0001;0000
20200713;1810;H   ;016366027    ;0001;0000
20200713;1810;H   ;016366027    ;0001;0000
20200720;1000;H   ;016366027    ;0001;0000
20200720;1000;H   ;016366027    ;0001;0000
20200722;0848;H   ;016366027    ;0001;0000
20200722;0848;H   ;016366027    ;0001;0000
20200722;0848;H   ;016366027    ;0001;0000
20200722;0848;H   ;016366027    ;0001;0000
20200729;1012;H   ;016366027    ;0001;0000
20200729;1012;H   ;016366027    ;0001;0000
20200803;0925;T   ;016366027    ;0001;0000
20200803;0925;T   ;016366027    ;0001;0000
20200805;1855;X   ;016366027    ;0001;0000
20200805;1855;X   ;016366027    ;0001;0000
20200805;1855;X   ;016366027    ;0001;0000
20200807;1754;E   ;016366027    ;0001;0000
20200807;1754;E   ;016366027    ;0001;0000
20200811;1526;H   ;016366027    ;0001;0000
20200811;1526;H   ;016366027    ;0001;0000
20200817;0939;H   ;016366027    ;0001;0000
20200817;0939;H   ;016366027    ;0001;0000
20200824;0848;T   ;016366027    ;0001;0000
20200824;0848;T   ;016366027    ;0001;0000
20200826;1818;E   ;016366027    ;0001;0000
20200826;1818;E   ;016366027    ;0001;0000
20200829;1129;X   ;016366027    ;0001;0000
20200829;1129;X   ;016366027    ;0001;0000
20200903;0922;T   ;016366027    ;0001;0000
20200903;0922;T   ;016366027    ;0001;0000
20200904;0937;X   ;016366027    ;0001;0000
20200904;0937;X   ;016366027    ;0001;0000
20200910;1516;X   ;016366027    ;0001;0000
20200910;1516;X   ;016366027    ;0001;0000
20200910;1516;X   ;016366027    ;0001;0000
20200910;1516;X   ;016366027    ;0001;0000
20200910;1643;E   ;016366027    ;0001;0000
20200910;1643;E   ;016366027    ;0001;0000
20200912;1215;X   ;016366027    ;0001;0000
20200912;1215;X   ;016366027    ;0001;0000
20200912;1215;X   ;016366027    ;0001;0000
20200912;1215;X   ;016366027    ;0001;0000
20200912;1215;X   ;016366027    ;0001;0000
20200912;1215;X   ;016366027    ;0001;0000
20200917;0859;H   ;016366027    ;0001;0000
20200926;1134;H   ;016366027    ;0001;0000
20200926;1134;H   ;016366027    ;0001;0000
20200929;1430;H   ;016366027    ;0001;0000
20200929;1430;H   ;016366027    ;0001;0000
20200930;1054;H   ;016366027    ;0001;0000
20200930;1054;H   ;016366027    ;0001;0000
20201007;1128;H   ;016366027    ;0001;0000
20201019;1229;H   ;016366027    ;0001;0000
20201019;1229;H   ;016366027    ;0001;0000
20201103;1147;X   ;016366027    ;0001;0000
20201103;1147;X   ;016366027    ;0001;0000
20201103;1557;E   ;016366027    ;0001;0000
20201103;1557;E   ;016366027    ;0001;0000
20201103;1757;X   ;016366027    ;0001;0000
20201103;1757;X   ;016366027    ;0001;0000
20201103;1757;X   ;016366027    ;0001;0000
20201105;0836;E   ;016366027    ;0001;0000
20201105;0836;E   ;016366027    ;0001;0000
20201124;1606;E   ;016366027    ;0001;0000
20201124;1606;E   ;016366027    ;0001;0000
20201212;0844;H   ;016366027    ;0001;0000
20201212;0844;H   ;016366027    ;0001;0000
20201214;1144;X   ;016366027    ;0001;0000
20201214;1144;X   ;016366027    ;0001;0000
20201215;1009;T   ;016366027    ;0001;0000
20201215;1009;T   ;016366027    ;0001;0000
20201218;1013;H   ;016366027    ;0001;0000
20201218;1013;H   ;016366027    ;0001;0000
20201222;0925;H   ;016366027    ;0001;0000
20201222;0925;H   ;016366027    ;0001;0000
20201222;1017;X   ;016366027    ;0001;0000
20201222;1017;X   ;016366027    ;0001;0000
20201222;1017;X   ;016366027    ;0001;0000
20201222;1017;X   ;016366027    ;0001;0000
20201230;1037;X   ;016366027    ;0001;0000
20201230;1037;X   ;016366027    ;0001;0000
20201230;1037;X   ;016366027    ;0001;0000
20201230;1037;X   ;016366027    ;0001;0000
20210111;0854;X   ;016366027    ;0001;0000
20210111;0854;X   ;016366027    ;0001;0000
20210111;0854;X   ;016366027    ;0001;0000
20210111;1658;H   ;016366027    ;0001;0000
20210111;1658;H   ;016366027    ;0001;0000
20210112;0924;E   ;016366027    ;0001;0000
20210112;0924;E   ;016366027    ;0001;0000
20210112;0925;X   ;016366027    ;0001;0000
20210112;0925;X   ;016366027    ;0001;0000
20210112;1052;T   ;016366027    ;0001;0000
20210112;1052;T   ;016366027    ;0001;0000
20210119;0941;T   ;016366027    ;0002;0000
20210125;0912;H   ;016366027    ;0001;0000
20210125;0912;H   ;016366027    ;0001;0000
20210126;0934;H   ;016366027    ;0001;0000
20210126;0934;H   ;016366027    ;0001;0000
20210201;1818;X   ;016366027    ;0001;0000
20210201;1818;X   ;016366027    ;0001;0000
20210201;1818;X   ;016366027    ;0001;0000
20210219;1043;H   ;016366027    ;0001;0000
20210219;1043;H   ;016366027    ;0001;0000
20210219;1130;H   ;016366027    ;0001;0000
20210219;1130;H   ;016366027    ;0001;0000
20210219;1130;H   ;016366027    ;0001;0000
20210219;1130;H   ;016366027    ;0001;0000
20210224;1856;X   ;016366027    ;0001;0000
20210224;1856;X   ;016366027    ;0001;0000
20210224;1856;X   ;016366027    ;0001;0000
20210224;1856;X   ;016366027    ;0001;0000
20210224;1856;X   ;016366027    ;0001;0000
20210224;1856;X   ;016366027    ;0001;0000
20210225;0816;Ts  ;016366027    ;0000;0001
20210225;0816;Ts  ;016366027    ;0000;0001
20210225;1549;Tr  ;016366027    ;0001;0000
20210225;1549;Tr  ;016366027    ;0001;0000
20210225;1653;H   ;016366027    ;0001;0000
20210225;1653;H   ;016366027    ;0001;0000
20210301;1754;E   ;016366027    ;0001;0000
20210301;1754;E   ;016366027    ;0001;0000
20210305;0902;X   ;016366027    ;0001;0000
20210305;0902;X   ;016366027    ;0001;0000
20210317;0814;E   ;016366027    ;0001;0000
20210317;0814;E   ;016366027    ;0001;0000
20210326;0902;H   ;016366027    ;0001;0000
20210326;0902;H   ;016366027    ;0001;0000
20210326;1029;X   ;016366027    ;0001;0000
20210326;1029;X   ;016366027    ;0001;0000
20210326;1029;X   ;016366027    ;0001;0000
20210409;0915;E   ;016366027    ;0001;0000
20210409;0915;E   ;016366027    ;0001;0000
20210412;1751;X   ;016366027    ;0001;0000
20210412;1751;X   ;016366027    ;0001;0000
20210412;1751;X   ;016366027    ;0001;0000
20210413;0948;X   ;016366027    ;0001;0000
20210413;0948;X   ;016366027    ;0001;0000
20210415;0912;T   ;016366027    ;0001;0000
20210415;0912;T   ;016366027    ;0001;0000
20210419;1204;X   ;016366027    ;0001;0000
20210419;1204;X   ;016366027    ;0001;0000
20210423;1102;H   ;016366027    ;0001;0000
20210423;1102;H   ;016366027    ;0001;0000
20210428;0940;H   ;016366027    ;0001;0000
20210428;0940;H   ;016366027    ;0001;0000
20210429;0954;H   ;016366027    ;0001;0000
20210429;0954;H   ;016366027    ;0001;0000
20210429;1051;H   ;016366027    ;0001;0000
20210429;1051;H   ;016366027    ;0001;0000
20210429;1051;H   ;016366027    ;0001;0000
20210429;1051;H   ;016366027    ;0001;0000
20210506;0943;H   ;016366027    ;0002;0000
20210528;1518;E   ;016366027    ;0001;0000
20210528;1518;E   ;016366027    ;0001;0000
20210531;0909;H   ;016366027    ;0001;0000
20210531;0909;H   ;016366027    ;0001;0000
20210608;0919;X   ;016366027    ;0001;0000
20210608;0919;X   ;016366027    ;0001;0000
20210610;1054;H   ;016366027    ;0001;0000
20210610;1054;H   ;016366027    ;0001;0000
20210617;1434;X   ;016366027    ;0001;0000
20210617;1434;X   ;016366027    ;0001;0000
20210621;1055;H   ;016366027    ;0001;0000
20210621;1055;H   ;016366027    ;0001;0000
20210622;1819;X   ;016366027    ;0001;0000
20210622;1819;X   ;016366027    ;0001;0000
20210622;1819;X   ;016366027    ;0001;0000
20210623;0916;H   ;016366027    ;0001;0000
20210623;0916;H   ;016366027    ;0001;0000
20210623;0916;H   ;016366027    ;0001;0000
20210623;0916;H   ;016366027    ;0001;0000
20210623;0916;H   ;016366027    ;0001;0000
20210623;0916;H   ;016366027    ;0001;0000
20210628;1216;X   ;016366027    ;0001;0000
20210628;1216;X   ;016366027    ;0001;0000
20210630;1126;H   ;016366027    ;0001;0000
20210630;1126;H   ;016366027    ;0001;0000
20210707;1006;X   ;016366027    ;0001;0000
20210707;1006;X   ;016366027    ;0001;0000
20210707;1006;X   ;016366027    ;0001;0000
20210707;1006;X   ;016366027    ;0001;0000
20210707;1006;X   ;016366027    ;0001;0000
20210707;1006;X   ;016366027    ;0001;0000
20210712;1242;X   ;016366027    ;0001;0000
20210712;1242;X   ;016366027    ;0001;0000
20210713;1537;X   ;016366027    ;0001;0000
20210713;1537;X   ;016366027    ;0001;0000
20210713;1537;X   ;016366027    ;0001;0000
20210720;0931;E   ;016366027    ;0001;0000
20210720;0931;E   ;016366027    ;0001;0000
20210721;1703;H   ;016366027    ;0001;0000
20210721;1703;H   ;016366027    ;0001;0000
20210811;1605;E   ;016366027    ;0001;0000
20210811;1605;E   ;016366027    ;0001;0000
20210811;1703;T   ;016366027    ;0001;0000
20210811;1703;T   ;016366027    ;0001;0000
20210818;0849;X   ;016366027    ;0001;0000
20210818;0849;X   ;016366027    ;0001;0000
20210819;1854;X   ;016366027    ;0001;0000
20210819;1854;X   ;016366027    ;0001;0000
20210819;1854;X   ;016366027    ;0001;0000
20210819;1854;X   ;016366027    ;0001;0000
20210824;1033;L   ;016366027    ;0001;0000
20210825;0947;X   ;016366027    ;0001;0000
20210825;0947;X   ;016366027    ;0001;0000
20210825;1020;H   ;016366027    ;0001;0000
20210825;1020;H   ;016366027    ;0001;0000
20210831;1746;E   ;016366027    ;0001;0000
20210831;1746;E   ;016366027    ;0001;0000
20210901;1753;E   ;016366027    ;0001;0000
20210901;1753;E   ;016366027    ;0001;0000
20210914;0939;X   ;016366027    ;0001;0000
20210914;0939;X   ;016366027    ;0001;0000
20210923;1455;X   ;016366027    ;0001;0000
20210923;1455;X   ;016366027    ;0001;0000
20210923;1455;X   ;016366027    ;0001;0000
20210930;1025;X   ;016366027    ;0001;0000
20210930;1025;X   ;016366027    ;0001;0000
20211005;1152;H   ;016366027    ;0001;0000
