vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp
20170309;0924;H   ;024402051    ;0001;0000
20170309;1014;H   ;024402051    ;0001;0000
20170309;1014;H   ;024402051    ;0001;0000
20170309;1117;H   ;024402051    ;0001;0000
20170309;1117;H   ;024402051    ;0001;0000
20170310;1019;L   ;024402051    ;0001;0000
20170311;1059;L   ;024402051    ;0001;0000
20170313;1125;L   ;024402051    ;0002;0000
20170313;1216;H   ;024402051    ;0002;0000
20170314;1101;H   ;024402051    ;0001;0000
20170314;1101;H   ;024402051    ;0001;0000
20170314;1124;L   ;024402051    ;0001;0000
20170315;0823;L   ;024402051    ;0001;0000
20170315;1021;L   ;024402051    ;0002;0000
20170315;1044;H   ;024402051    ;0001;0000
20170315;1044;H   ;024402051    ;0001;0000
20170315;1643;L   ;024402051    ;0001;0000
20170315;1801;E   ;024402051    ;0002;0000
20170315;1806;E   ;024402051    ;0001;0000
20170315;1806;E   ;024402051    ;0001;0000
20170315;1807;E-  ;024402051    ;0002;0000
20170316;0930;X   ;024402051    ;0006;0000
20170316;1116;X   ;024402051    ;0001;0000
20170316;1551;X   ;024402051    ;0001;0000
20170316;1551;X   ;024402051    ;0001;0000
20170317;1032;X   ;024402051    ;0002;0000
20170317;1043;L   ;024402051    ;0002;0000
20170317;1048;X   ;024402051    ;0001;0000
20170317;1048;X   ;024402051    ;0001;0000
20170317;1048;X   ;024402051    ;0001;0000
20170317;1052;X   ;024402051    ;0001;0000
20170317;1052;X   ;024402051    ;0001;0000
20170317;1122;X   ;024402051    ;0001;0000
20170318;1510;E   ;024402051    ;0001;0000
20170318;1510;E   ;024402051    ;0001;0000
20170321;0949;L   ;024402051    ;0002;0000
20170321;1131;X   ;024402051    ;0001;0000
20170321;1503;X   ;024402051    ;0001;0000
20170321;1529;L   ;024402051    ;0002;0000
20170321;1751;L   ;024402051    ;0002;0000
20170324;0857;L   ;024402051    ;0002;0000
20170324;1211;E   ;024402051    ;0001;0000
20170324;1211;E   ;024402051    ;0001;0000
20170324;1542;L   ;024402051    ;0001;0000
20170324;1653;L   ;024402051    ;0002;0000
20170327;0928;L   ;024402051    ;0002;0000
20170327;0951;E   ;024402051    ;0001;0000
20170327;0951;E   ;024402051    ;0001;0000
20170327;0959;H   ;024402051    ;0001;0000
20170327;0959;H   ;024402051    ;0001;0000
20170327;1140;E   ;024402051    ;0001;0000
20170327;1140;E   ;024402051    ;0001;0000
20170327;1145;E   ;024402051    ;0001;0000
20170327;1628;L   ;024402051    ;0001;0000
20170327;1652;E   ;024402051    ;0002;0000
20170328;1108;E   ;024402051    ;0001;0000
20170329;1018;L   ;024402051    ;0002;0000
20170329;1842;L   ;024402051    ;0002;0000
20170330;1232;X   ;024402051    ;0002;0000
20170330;1511;X   ;024402051    ;0001;0000
20170330;1511;L   ;024402051    ;0001;0000
20170331;1513;L   ;024402051    ;0001;0000
20170401;1029;L   ;024402051    ;0001;0000
20170403;0947;L   ;024402051    ;0002;0000
20170403;1013;X   ;024402051    ;0001;0000
20170403;1013;X   ;024402051    ;0001;0000
20170403;1013;X   ;024402051    ;0001;0000
20170403;1547;L   ;024402051    ;0001;0000
20170404;1121;H   ;024402051    ;0001;0000
20170404;1638;L   ;024402051    ;0001;0000
20170404;1648;X   ;024402051    ;0001;0000
20170404;1818;X   ;024402051    ;0002;0000
20170406;1020;L   ;024402051    ;0001;0000
20170406;1020;H   ;024402051    ;0001;0000
20170406;1159;L   ;024402051    ;0002;0000
20170407;1114;L   ;024402051    ;0002;0000
20170411;0947;H   ;024402051    ;0001;0000
20170411;0947;H   ;024402051    ;0001;0000
20170412;1020;L   ;024402051    ;0001;0000
20170412;1040;H   ;024402051    ;0001;0000
20170412;1053;L   ;024402051    ;0002;0000
20170413;1140;L   ;024402051    ;0002;0000
20170413;1523;X   ;024402051    ;0001;0000
20170413;1523;X   ;024402051    ;0001;0000
20170413;1523;X   ;024402051    ;0001;0000
20170414;0930;X   ;024402051    ;0001;0000
20170414;0930;X   ;024402051    ;0001;0000
20170414;1047;E   ;024402051    ;0001;0000
20170414;1047;E   ;024402051    ;0001;0000
20170418;1521;L   ;024402051    ;0002;0000
20170419;0830;L   ;024402051    ;0002;0000
20170420;1136;L   ;024402051    ;0001;0000
20170421;1037;X   ;024402051    ;0001;0000
20170421;1037;X   ;024402051    ;0001;0000
20170421;1101;X   ;024402051    ;0001;0000
20170421;1716;H   ;024402051    ;0001;0000
20170421;1716;H   ;024402051    ;0001;0000
20170424;1804;L   ;024402051    ;0001;0000
20170426;0929;H   ;024402051    ;0001;0000
20170426;0929;H   ;024402051    ;0001;0000
20170426;0940;H   ;024402051    ;0001;0000
20170426;1755;H   ;024402051    ;0001;0000
20170426;1815;X   ;024402051    ;0002;0000
20170427;1103;X   ;024402051    ;0001;0000
20170427;1103;X   ;024402051    ;0001;0000
20170427;1648;H   ;024402051    ;0001;0000
20170427;1648;H   ;024402051    ;0001;0000
20170428;0925;H   ;024402051    ;0001;0000
20170428;0925;H   ;024402051    ;0001;0000
20170428;1025;H   ;024402051    ;0001;0000
20170428;1025;H   ;024402051    ;0001;0000
20170428;1656;L   ;024402051    ;0002;0000
20170428;1833;X   ;024402051    ;0001;0000
20170428;1833;X   ;024402051    ;0001;0000
20170502;1024;X   ;024402051    ;0001;0000
20170502;1024;X   ;024402051    ;0001;0000
20170502;1024;X   ;024402051    ;0001;0000
20170502;1043;L   ;024402051    ;0002;0000
20170502;1207;L   ;024402051    ;0002;0000
20170503;0918;H   ;024402051    ;0001;0000
20170503;0918;H   ;024402051    ;0001;0000
20170503;1810;H   ;024402051    ;0001;0000
20170503;1810;H   ;024402051    ;0001;0000
20170504;1641;L   ;024402051    ;0002;0000
20170508;0853;X   ;024402051    ;0001;0000
20170508;0853;X   ;024402051    ;0001;0000
20170508;0853;X   ;024402051    ;0001;0000
20170508;1114;X   ;024402051    ;0001;0000
20170508;1114;X   ;024402051    ;0001;0000
20170508;1137;X   ;024402051    ;0001;0000
20170508;1159;L   ;024402051    ;0001;0000
20170510;1115;L   ;024402051    ;0001;0000
20170510;1152;X   ;024402051    ;0001;0000
20170510;1157;X   ;024402051    ;0001;0000
20170510;1157;X   ;024402051    ;0001;0000
20170510;1544;H   ;024402051    ;0001;0000
20170510;1625;L   ;024402051    ;0001;0000
20170510;1821;X   ;024402051    ;0001;0000
20170510;1821;X   ;024402051    ;0001;0000
20170510;1845;X   ;024402051    ;0001;0000
20170511;1033;X   ;024402051    ;0001;0000
20170511;1033;X   ;024402051    ;0001;0000
20170511;1033;X   ;024402051    ;0001;0000
20170512;1602;E   ;024402051    ;0001;0000
20170512;1602;E   ;024402051    ;0001;0000
20170515;0859;E   ;024402051    ;0001;0000
20170515;0859;E   ;024402051    ;0001;0000
20170515;1039;X   ;024402051    ;0001;0000
20170515;1039;X   ;024402051    ;0001;0000
20170515;1048;L   ;024402051    ;0002;0000
20170515;1054;L   ;024402051    ;0002;0000
20170515;1149;L   ;024402051    ;0001;0000
20170515;1212;L   ;024402051    ;0001;0000
20170516;0911;H   ;024402051    ;0001;0000
20170516;0911;H   ;024402051    ;0001;0000
20170516;0949;L   ;024402051    ;0002;0000
20170516;1053;E   ;024402051    ;0001;0000
20170516;1053;E   ;024402051    ;0001;0000
20170516;1557;H   ;024402051    ;0001;0000
20170516;1557;H   ;024402051    ;0001;0000
20170518;1814;L   ;024402051    ;0002;0000
20170519;0920;L   ;024402051    ;0002;0000
20170519;1121;H   ;024402051    ;0001;0000
20170519;1655;X   ;024402051    ;0001;0000
20170519;1655;X   ;024402051    ;0001;0000
20170519;1755;X   ;024402051    ;0001;0000
20170519;1755;X   ;024402051    ;0001;0000
20170519;1755;X   ;024402051    ;0001;0000
20170522;0847;X   ;024402051    ;0001;0000
20170522;0847;X   ;024402051    ;0001;0000
20170522;1528;X   ;024402051    ;0003;0000
20170523;0954;L   ;024402051    ;0001;0000
20170523;1512;H   ;024402051    ;0001;0000
20170523;1512;H   ;024402051    ;0001;0000
20170524;0914;H   ;024402051    ;0001;0000
20170524;0914;H   ;024402051    ;0001;0000
20170524;1212;X   ;024402051    ;0001;0000
20170524;1212;X   ;024402051    ;0001;0000
20170525;1551;L   ;024402051    ;0001;0000
20170525;1625;H   ;024402051    ;0001;0000
20170525;1746;L   ;024402051    ;0001;0000
20170526;1124;X   ;024402051    ;0001;0000
20170527;1227;L   ;024402051    ;0001;0000
20170529;0830;E   ;024402051    ;0001;0000
20170529;0830;E   ;024402051    ;0001;0000
20170529;0920;L   ;024402051    ;0001;0000
20170529;1017;H   ;024402051    ;0001;0000
20170529;1017;H   ;024402051    ;0001;0000
20170529;1602;H   ;024402051    ;0001;0000
20170529;1602;H   ;024402051    ;0001;0000
20170530;1013;X   ;024402051    ;0001;0000
20170530;1037;H   ;024402051    ;0001;0000
20170530;1641;L   ;024402051    ;0001;0000
20170603;0830;L   ;024402051    ;0001;0000
20170606;0918;H   ;024402051    ;0001;0000
20170606;0918;H   ;024402051    ;0001;0000
20170607;1017;H   ;024402051    ;0001;0000
20170607;1017;H   ;024402051    ;0001;0000
20170608;1759;X   ;024402051    ;0001;0000
20170608;1759;X   ;024402051    ;0001;0000
20170612;0937;X   ;024402051    ;0001;0000
20170612;0945;L   ;024402051    ;0001;0000
20170612;1015;L   ;024402051    ;0002;0000
20170612;1030;X   ;024402051    ;0001;0000
20170612;1030;X   ;024402051    ;0001;0000
20170613;0844;H   ;024402051    ;0001;0000
20170613;0844;H   ;024402051    ;0001;0000
20170613;1804;L   ;024402051    ;0002;0000
20170614;0933;L   ;024402051    ;0002;0000
20170614;0939;L   ;024402051    ;0002;0000
20170614;0947;L   ;024402051    ;0002;0000
20170615;0842;L   ;024402051    ;0002;0000
20170615;0936;X   ;024402051    ;0001;0000
20170615;0936;X   ;024402051    ;0001;0000
20170615;0936;X   ;024402051    ;0001;0000
20170617;0952;L   ;024402051    ;0002;0000
20170619;0933;L   ;024402051    ;0002;0000
20170619;1016;X   ;024402051    ;0001;0000
20170619;1016;X   ;024402051    ;0001;0000
20170619;1016;X   ;024402051    ;0001;0000
20170619;1109;H   ;024402051    ;0001;0000
20170619;1109;H   ;024402051    ;0001;0000
20170621;0950;L   ;024402051    ;0002;0000
20170621;1017;X   ;024402051    ;0001;0000
20170621;1040;E   ;024402051    ;0001;0000
20170621;1040;E   ;024402051    ;0001;0000
20170621;1614;L   ;024402051    ;0004;0000
20170621;1732;X   ;024402051    ;0001;0000
20170621;1732;X   ;024402051    ;0001;0000
20170622;1801;L   ;024402051    ;0002;0000
20170623;1049;X   ;024402051    ;0001;0000
20170623;1049;X   ;024402051    ;0001;0000
20170623;1049;X   ;024402051    ;0001;0000
20170626;0955;L   ;024402051    ;0001;0000
20170627;0904;H   ;024402051    ;0001;0000
20170627;0904;H   ;024402051    ;0001;0000
20170627;1544;L   ;024402051    ;0001;0000
20170627;1648;L   ;024402051    ;0001;0000
20170628;1132;X   ;024402051    ;0001;0000
20170628;1132;X   ;024402051    ;0001;0000
20170628;1133;L   ;024402051    ;0002;0000
20170630;1009;H   ;024402051    ;0001;0000
20170630;1009;H   ;024402051    ;0001;0000
20170630;1519;X   ;024402051    ;0002;0000
20170703;0837;E   ;024402051    ;0001;0000
20170703;0837;E   ;024402051    ;0001;0000
20170703;0918;L   ;024402051    ;0003;0000
20170703;1031;L   ;024402051    ;0002;0000
20170704;1000;H   ;024402051    ;0001;0000
20170704;1000;H   ;024402051    ;0001;0000
20170704;1007;L   ;024402051    ;0002;0000
20170704;1220;H   ;024402051    ;0001;0000
20170704;1220;H   ;024402051    ;0001;0000
20170704;1221;H   ;024402051    ;0002;0000
20170704;1222;H-  ;024402051    ;0002;0000
20170704;1634;E   ;024402051    ;0001;0000
20170704;1634;E   ;024402051    ;0001;0000
20170704;1705;L   ;024402051    ;0001;0000
20170705;1002;X   ;024402051    ;0001;0000
20170705;1002;X   ;024402051    ;0001;0000
20170705;1002;X   ;024402051    ;0001;0000
20170706;0831;L   ;024402051    ;0002;0000
20170706;1020;H   ;024402051    ;0001;0000
20170706;1033;L   ;024402051    ;0001;0000
20170706;1557;H   ;024402051    ;0001;0000
20170706;1715;E   ;024402051    ;0001;0000
20170707;1624;X   ;024402051    ;0001;0000
20170710;0945;H   ;024402051    ;0001;0000
20170710;0945;H   ;024402051    ;0001;0000
20170710;1004;H   ;024402051    ;0001;0000
20170710;1004;H   ;024402051    ;0001;0000
20170710;1550;H   ;024402051    ;0001;0000
20170710;1550;H   ;024402051    ;0001;0000
20170711;0834;X   ;024402051    ;0001;0000
20170711;0834;X   ;024402051    ;0001;0000
20170711;0953;L   ;024402051    ;0002;0000
20170711;1744;X   ;024402051    ;0001;0000
20170711;1744;X   ;024402051    ;0001;0000
20170713;0841;H   ;024402051    ;0001;0000
20170713;0841;H   ;024402051    ;0001;0000
20170713;1006;L   ;024402051    ;0002;0000
20170713;1046;H   ;024402051    ;0001;0000
20170714;1023;E   ;024402051    ;0002;0000
20170717;1041;X   ;024402051    ;0001;0000
20170717;1041;X   ;024402051    ;0001;0000
20170717;1041;X   ;024402051    ;0001;0000
20170717;1118;L   ;024402051    ;0002;0000
20170717;1819;L   ;024402051    ;0002;0000
20170718;1018;H   ;024402051    ;0001;0000
20170718;1018;H   ;024402051    ;0001;0000
20170718;1107;L   ;024402051    ;0001;0000
20170719;1110;X   ;024402051    ;0001;0000
20170719;1612;L   ;024402051    ;0002;0000
20170720;1124;L   ;024402051    ;0001;0000
20170720;1545;L   ;024402051    ;0002;0000
20170721;0941;L   ;024402051    ;0002;0000
20170721;0952;X   ;024402051    ;0001;0000
20170721;0952;X   ;024402051    ;0001;0000
20170721;0952;X   ;024402051    ;0001;0000
20170721;0958;L   ;024402051    ;0001;0000
20170721;1038;H   ;024402051    ;0001;0000
20170721;1038;H   ;024402051    ;0001;0000
20170721;1040;E   ;024402051    ;0001;0000
20170721;1040;E   ;024402051    ;0001;0000
20170725;1624;H   ;024402051    ;0001;0000
20170725;1701;X   ;024402051    ;0001;0000
20170725;1701;X   ;024402051    ;0001;0000
20170727;1018;X   ;024402051    ;0001;0000
20170727;1018;X   ;024402051    ;0001;0000
20170728;0853;X   ;024402051    ;0001;0000
20170728;0853;X   ;024402051    ;0001;0000
20170728;0921;E   ;024402051    ;0001;0000
20170728;0921;E   ;024402051    ;0001;0000
20170728;0937;H   ;024402051    ;0001;0000
20170728;0937;H   ;024402051    ;0001;0000
20170728;1044;H   ;024402051    ;0001;0000
20170728;1044;H   ;024402051    ;0001;0000
20170731;1127;X   ;024402051    ;0002;0000
20170731;1741;L   ;024402051    ;0002;0000
20170801;0939;X   ;024402051    ;0001;0000
20170801;0939;X   ;024402051    ;0001;0000
20170801;1013;H   ;024402051    ;0001;0000
20170801;1013;H   ;024402051    ;0001;0000
20170801;1027;L   ;024402051    ;0001;0000
20170801;1144;L   ;024402051    ;0002;0000
20170801;1720;L   ;024402051    ;0002;0000
20170802;1016;H   ;024402051    ;0001;0000
20170804;0844;X   ;024402051    ;0001;0000
20170804;0844;X   ;024402051    ;0001;0000
20170807;0958;L   ;024402051    ;0002;0000
20170807;1104;H   ;024402051    ;0001;0000
20170807;1104;H   ;024402051    ;0001;0000
20170808;0913;E   ;024402051    ;0001;0000
20170808;0913;E   ;024402051    ;0001;0000
20170808;0958;H   ;024402051    ;0001;0000
20170808;0958;H   ;024402051    ;0001;0000
20170808;1534;H   ;024402051    ;0001;0000
20170808;1534;H   ;024402051    ;0001;0000
20170808;1709;X   ;024402051    ;0002;0000
20170810;0901;L   ;024402051    ;0001;0000
20170810;1054;L   ;024402051    ;0001;0000
20170810;1054;H   ;024402051    ;0001;0000
20170810;1054;H   ;024402051    ;0001;0000
20170810;1120;X   ;024402051    ;0001;0000
20170810;1120;X   ;024402051    ;0001;0000
20170811;0902;X   ;024402051    ;0001;0000
20170811;0902;X   ;024402051    ;0001;0000
20170811;0902;X   ;024402051    ;0001;0000
20170811;1513;L   ;024402051    ;0001;0000
20170811;1521;H   ;024402051    ;0002;0000
20170814;0933;L   ;024402051    ;0002;0000
20170814;1037;H   ;024402051    ;0001;0000
20170814;1039;X   ;024402051    ;0001;0000
20170814;1039;X   ;024402051    ;0001;0000
20170814;1039;X   ;024402051    ;0001;0000
20170814;1043;X   ;024402051    ;0001;0000
20170814;1043;X   ;024402051    ;0001;0000
20170816;0919;H   ;024402051    ;0001;0000
20170816;0919;H   ;024402051    ;0001;0000
20170816;1019;L   ;024402051    ;0002;0000
20170816;1052;X   ;024402051    ;0001;0000
20170816;1052;X   ;024402051    ;0001;0000
20170816;1057;L   ;024402051    ;0001;0000
20170816;1133;X   ;024402051    ;0001;0000
20170816;1133;X   ;024402051    ;0001;0000
20170816;1216;L   ;024402051    ;0001;0000
20170817;1046;H   ;024402051    ;0001;0000
20170817;1522;H   ;024402051    ;0001;0000
20170817;1524;H   ;024402051    ;0001;0000
20170818;1032;H   ;024402051    ;0001;0000
20170822;1831;L   ;024402051    ;0001;0000
20170823;0943;H   ;024402051    ;0001;0000
20170823;0943;H   ;024402051    ;0001;0000
20170823;1034;H   ;024402051    ;0001;0000
20170823;1034;H   ;024402051    ;0001;0000
20170823;1150;L   ;024402051    ;0002;0000
20170823;1614;E   ;024402051    ;0001;0000
20170823;1614;E   ;024402051    ;0001;0000
20170823;1727;X   ;024402051    ;0001;0000
20170824;0852;H   ;024402051    ;0001;0000
20170824;0852;H   ;024402051    ;0001;0000
20170824;0936;L   ;024402051    ;0001;0000
20170825;0945;X   ;024402051    ;0001;0000
20170825;1140;X   ;024402051    ;0001;0000
20170825;1140;X   ;024402051    ;0001;0000
20170825;1140;X   ;024402051    ;0001;0000
20170826;1103;L   ;024402051    ;0002;0000
20170828;1020;L   ;024402051    ;0002;0000
20170828;1021;H   ;024402051    ;0001;0000
20170828;1021;H   ;024402051    ;0001;0000
20170829;1017;X   ;024402051    ;0001;0000
20170829;1017;X   ;024402051    ;0001;0000
20170831;1553;H   ;024402051    ;0001;0000
20170831;1640;L   ;024402051    ;0002;0000
20170901;0853;H   ;024402051    ;0001;0000
20170901;0853;H   ;024402051    ;0001;0000
20170901;1121;L   ;024402051    ;0001;0000
20170902;0834;L-  ;024402051    ;0001;0000
20170902;0834;H   ;024402051    ;0001;0000
20170902;0834;H   ;024402051    ;0001;0000
20170902;1111;L   ;024402051    ;0001;0000
20170904;1210;L   ;024402051    ;0002;0000
20170905;1006;L   ;024402051    ;0002;0000
20170905;1045;H   ;024402051    ;0001;0000
20170905;1045;H   ;024402051    ;0001;0000
20170907;0940;H   ;024402051    ;0001;0000
20170907;0940;H   ;024402051    ;0001;0000
20170907;1017;X   ;024402051    ;0001;0000
20170907;1017;X   ;024402051    ;0001;0000
20170907;1056;L   ;024402051    ;0001;0000
20170907;1708;L   ;024402051    ;0002;0000
20170908;1125;X   ;024402051    ;0001;0000
20170908;1125;X   ;024402051    ;0001;0000
20170911;0941;X   ;024402051    ;0001;0000
20170911;1052;X   ;024402051    ;0001;0000
20170911;1052;X   ;024402051    ;0001;0000
20170912;0859;H   ;024402051    ;0001;0000
20170912;0859;H   ;024402051    ;0001;0000
20170912;1116;H   ;024402051    ;0001;0000
20170912;1116;H   ;024402051    ;0001;0000
20170912;1223;X   ;024402051    ;0001;0000
20170912;1223;X   ;024402051    ;0001;0000
20170915;1713;E   ;024402051    ;0001;0000
20170918;0942;L   ;024402051    ;0002;0000
20170918;1014;H   ;024402051    ;0001;0000
20170918;1014;H   ;024402051    ;0001;0000
20170919;1512;H   ;024402051    ;0002;0000
20170920;0826;E   ;024402051    ;0001;0000
20170920;0826;E   ;024402051    ;0001;0000
20170920;1733;L   ;024402051    ;0001;0000
20170920;1807;E   ;024402051    ;0002;0000
20170922;1206;X   ;024402051    ;0001;0000
20170922;1206;X   ;024402051    ;0001;0000
20170922;1206;X   ;024402051    ;0001;0000
20170922;1206;X   ;024402051    ;0001;0000
20170922;1206;X   ;024402051    ;0001;0000
20170922;1206;X   ;024402051    ;0001;0000
20170922;1704;E   ;024402051    ;0001;0000
20170922;1704;E   ;024402051    ;0001;0000
20170925;0918;X   ;024402051    ;0001;0000
20170925;0918;X   ;024402051    ;0001;0000
20170925;0918;X   ;024402051    ;0001;0000
20170925;1030;L   ;024402051    ;0001;0000
20170925;1531;L   ;024402051    ;0001;0000
20170925;1806;X   ;024402051    ;0001;0000
20170925;1806;X   ;024402051    ;0001;0000
20170925;1811;L   ;024402051    ;0001;0000
20170926;1017;H   ;024402051    ;0001;0000
20170926;1017;H   ;024402051    ;0001;0000
20170926;1121;E   ;024402051    ;0001;0000
20170926;1121;E   ;024402051    ;0001;0000
20170926;1625;L   ;024402051    ;0001;0000
20170927;0800;L   ;024402051    ;0002;0000
20170927;0807;X   ;024402051    ;0001;0000
20170927;0807;X   ;024402051    ;0001;0000
20170927;0807;X   ;024402051    ;0001;0000
20170927;0844;X   ;024402051    ;0001;0000
20170927;0844;X   ;024402051    ;0001;0000
20170927;0844;X   ;024402051    ;0001;0000
20170927;0907;H   ;024402051    ;0001;0000
20170927;0907;H   ;024402051    ;0001;0000
20170927;1203;X   ;024402051    ;0001;0000
20170927;1203;X   ;024402051    ;0001;0000
20170927;1512;H   ;024402051    ;0001;0000
20170927;1512;H   ;024402051    ;0001;0000
20170928;1140;X   ;024402051    ;0001;0000
20170928;1140;X   ;024402051    ;0001;0000
20170929;1049;L   ;024402051    ;0002;0000
20171002;0948;X   ;024402051    ;0001;0000
20171002;0948;X   ;024402051    ;0001;0000
20171002;0948;X   ;024402051    ;0001;0000
20171002;0948;X   ;024402051    ;0001;0000
20171002;0948;X   ;024402051    ;0001;0000
20171002;0948;X   ;024402051    ;0001;0000
20171003;1013;X   ;024402051    ;0001;0000
20171003;1013;X   ;024402051    ;0001;0000
20171003;1151;X   ;024402051    ;0001;0000
20171003;1151;X   ;024402051    ;0001;0000
20171003;1607;L   ;024402051    ;0001;0000
20171004;1051;X   ;024402051    ;0001;0000
20171004;1051;X   ;024402051    ;0001;0000
20171004;1051;X   ;024402051    ;0001;0000
20171004;1053;H   ;024402051    ;0001;0000
20171004;1053;H   ;024402051    ;0001;0000
20171004;1129;L   ;024402051    ;0002;0000
20171005;0923;H   ;024402051    ;0001;0000
20171005;0923;H   ;024402051    ;0001;0000
20171005;1049;H   ;024402051    ;0002;0000
20171005;1642;H   ;024402051    ;0001;0000
20171005;1642;H   ;024402051    ;0001;0000
20171010;0929;E   ;024402051    ;0001;0000
20171010;0929;E   ;024402051    ;0001;0000
20171010;1010;L   ;024402051    ;0002;0000
20171010;1151;L   ;024402051    ;0002;0000
20171010;1211;L   ;024402051    ;0002;0000
20171011;0932;X   ;024402051    ;0002;0000
20171011;1123;X   ;024402051    ;0001;0000
20171012;0933;H   ;024402051    ;0001;0000
20171012;0933;H   ;024402051    ;0001;0000
20171012;1038;X   ;024402051    ;0001;0000
20171012;1038;X   ;024402051    ;0001;0000
20171012;1536;H   ;024402051    ;0001;0000
20171012;1718;E   ;024402051    ;0001;0000
20171012;1855;L   ;024402051    ;0001;0000
20171013;1106;L   ;024402051    ;0002;0000
20171016;1040;L   ;024402051    ;0002;0000
20171017;0902;L   ;024402051    ;0002;0000
20171017;1111;L   ;024402051    ;0002;0000
20171017;1803;L   ;024402051    ;0001;0000
20171018;0951;H   ;024402051    ;0001;0000
20171018;0951;H   ;024402051    ;0001;0000
20171018;1136;L   ;024402051    ;0002;0000
20171019;1032;H   ;024402051    ;0001;0000
20171019;1124;H   ;024402051    ;0001;0000
20171019;1124;H   ;024402051    ;0001;0000
20171019;1133;X   ;024402051    ;0001;0000
20171019;1730;L   ;024402051    ;0001;0000
20171019;1756;L   ;024402051    ;0001;0000
20171020;1045;L   ;024402051    ;0002;0000
20171020;1132;X   ;024402051    ;0001;0000
20171020;1132;X   ;024402051    ;0001;0000
20171023;1543;L   ;024402051    ;0002;0000
20171023;1708;L   ;024402051    ;0002;0000
20171023;1742;H   ;024402051    ;0001;0000
20171023;1742;H   ;024402051    ;0001;0000
20171023;1754;X   ;024402051    ;0001;0000
20171023;1754;X   ;024402051    ;0001;0000
20171024;0908;H   ;024402051    ;0001;0000
20171024;0908;H   ;024402051    ;0001;0000
20171024;1819;H   ;024402051    ;0001;0000
20171024;1819;H   ;024402051    ;0001;0000
20171026;0948;H   ;024402051    ;0001;0000
20171026;1100;L   ;024402051    ;0001;0000
20171026;1114;H   ;024402051    ;0001;0000
20171026;1114;H   ;024402051    ;0001;0000
20171026;1624;E   ;024402051    ;0001;0000
20171026;1624;E   ;024402051    ;0001;0000
20171026;1801;L   ;024402051    ;0001;0000
20171027;0911;L   ;024402051    ;0002;0000
20171027;1113;H   ;024402051    ;0001;0000
20171027;1113;H   ;024402051    ;0001;0000
20171027;1730;X   ;024402051    ;0001;0000
20171027;1730;X   ;024402051    ;0001;0000
20171027;1803;L   ;024402051    ;0001;0000
20171030;0934;X   ;024402051    ;0001;0000
20171030;0934;X   ;024402051    ;0001;0000
20171030;0934;X   ;024402051    ;0001;0000
20171030;1634;L   ;024402051    ;0002;0000
20171031;1026;E   ;024402051    ;0001;0000
20171031;1026;E   ;024402051    ;0001;0000
20171103;1008;L   ;024402051    ;0002;0000
20171103;1647;H   ;024402051    ;0001;0000
20171106;0850;L   ;024402051    ;0001;0000
20171106;1121;X   ;024402051    ;0001;0000
20171108;0837;X   ;024402051    ;0001;0000
20171108;0837;X   ;024402051    ;0001;0000
20171108;1822;H   ;024402051    ;0002;0000
20171109;0908;X   ;024402051    ;0001;0000
20171109;0908;X   ;024402051    ;0001;0000
20171109;0908;X   ;024402051    ;0001;0000
20171110;0952;H   ;024402051    ;0001;0000
20171110;1706;X   ;024402051    ;0001;0000
20171111;1217;X   ;024402051    ;0001;0000
20171111;1217;X   ;024402051    ;0001;0000
20171111;1217;X   ;024402051    ;0001;0000
20171113;0817;H   ;024402051    ;0001;0000
20171113;1039;H   ;024402051    ;0001;0000
20171113;1107;X   ;024402051    ;0001;0000
20171113;1107;X   ;024402051    ;0001;0000
20171113;1107;X   ;024402051    ;0001;0000
20171113;1117;L   ;024402051    ;0001;0000
20171113;1144;L   ;024402051    ;0001;0000
20171113;1145;L   ;024402051    ;0001;0000
20171113;1730;X   ;024402051    ;0001;0000
20171113;1730;X   ;024402051    ;0001;0000
20171113;1738;L   ;024402051    ;0002;0000
20171113;1809;H   ;024402051    ;0001;0000
20171113;1809;H   ;024402051    ;0001;0000
20171114;0938;H   ;024402051    ;0001;0000
20171114;0938;H   ;024402051    ;0001;0000
20171115;0853;X   ;024402051    ;0001;0000
20171115;0853;X   ;024402051    ;0001;0000
20171115;0853;X   ;024402051    ;0001;0000
20171115;0856;X   ;024402051    ;0001;0000
20171115;0856;X   ;024402051    ;0001;0000
20171115;0856;X   ;024402051    ;0001;0000
20171115;1152;H   ;024402051    ;0001;0000
20171115;1152;H   ;024402051    ;0001;0000
20171116;1620;H   ;024402051    ;0001;0000
20171117;1128;X   ;024402051    ;0001;0000
20171117;1137;X   ;024402051    ;0004;0000
20171117;1557;X   ;024402051    ;0001;0000
20171117;1557;X   ;024402051    ;0001;0000
20171117;1724;H   ;024402051    ;0001;0000
20171117;1724;H   ;024402051    ;0001;0000
20171117;1724;H   ;024402051    ;0001;0000
20171118;1043;X   ;024402051    ;0001;0000
20171118;1043;X   ;024402051    ;0001;0000
20171120;0923;H   ;024402051    ;0001;0000
20171120;0923;H   ;024402051    ;0001;0000
20171120;0933;L   ;024402051    ;0002;0000
20171120;1705;X   ;024402051    ;0001;0000
20171120;1705;X   ;024402051    ;0001;0000
20171120;1705;X   ;024402051    ;0001;0000
