rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20150821;121453;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20150825;185523;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005920
 ;20150826;081321;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005916
 ;20150908;121728;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00005;00005;0000005960
 ;20150909;185049;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20150917;183632;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005940
 ;20150923;115302;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20150926;120938;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151007;120757;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20151012;120139;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151015;185533;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005890
 ;20151016;085107;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005890
 ;20151028;081920;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00005;00005;0000005960
 ;20151028;121005;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151029;185842;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151109;121005;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151113;185139;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151116;122419;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151124;115412;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00005;00005;0000005960
 ;20151130;115338;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20151210;121913;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151211;185250;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20151217;190114;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00025;00025;0000005960
 ;20151231;114825;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160104;120442;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00005;00005;0000005960
 ;20160105;122623;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160107;122005;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005959
 ;20160118;122144;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160120;121815;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160126;121941;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160206;120519;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160224;120518;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160226;184431;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160229;184237;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160303;121347;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00005;00005;0000005960
 ;20160303;185404;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160318;121157;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160322;121259;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160324;121521;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160402;120108;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160413;184458;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00005;00005;0000005960
 ;20160415;121554;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160419;121759;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160502;121630;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160510;114801;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00015;00015;0000005890
 ;20160513;114611;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005940
 ;20160518;122916;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160523;114949;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160530;122931;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005940
 ;20160530;155709;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00005;00005;0000005960
 ;20160531;122040;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160606;184255;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160608;121736;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160620;115021;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160622;184950;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005940
 ;20160628;122751;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160701;115550;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160712;155430;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20160715;115138;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160721;121811;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160726;184217;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160801;115823;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005960
 ;20160803;115404;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160808;153240;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160812;114539;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20160822;115414;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20160829;115418;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005960
 ;20160902;180426;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005873
 ;20160927;111154;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00100;00100;0000005873
 ;20161017;115828;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20161021;114855;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20161028;115121;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20161104;115445;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20161118;121754;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005959
 ;20161122;115744;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20161128;115231;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20161207;115008;Z            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20161219;184558;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005960
 ;20161222;122334;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005872
 ;20161230;122949;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005960
 ;20170109;162256;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170109;162550;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170110;161330;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170110;161616;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170110;170414;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170110;170625;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170112;153501;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170112;153704;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20170123;122337;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170123;153454;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170125;154815;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170125;160415;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20170217;115438;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170217;161541;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170221;152402;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170221;152548;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005950
 ;20170303;184958;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170304;081858;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170306;155427;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170306;155647;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170306;173137;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170314;184425;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170315;081652;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20170324;152927;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170324;153057;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20170331;155355;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170331;155527;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005954
 ;20170404;122007;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170404;155214;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20170414;155824;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170414;155939;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170414;163330;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005954
 ;20170418;180222;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005899
 ;20170419;110740;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005898
 ;20170502;154940;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170502;155235;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00034;00034;0000005954
 ;20170508;160817;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170508;161125;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170508;162128;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20170518;154035;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170518;154211;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170518;154617;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170525;155855;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170525;160717;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170602;103509;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170602;103654;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170602;104311;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20170607;120956;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170607;154916;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20170614;120657;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005907
 ;20170620;185218;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170621;080844;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20170628;115800;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00050;0000005954
 ;20170628;161036;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170710;175001;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005907
 ;20170718;175423;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005908
 ;20170724;161209;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170724;161407;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20170801;185407;N            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005890
 ;20170804;110624;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20170810;180910;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005873
 ;20170828;110037;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00060;00060;0000005873
 ;20170829;110502;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20170920;180009;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20170927;180046;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20170928;082457;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005873
 ;20171016;160307;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171016;160539;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20171104;153556;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171106;153752;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20171115;110109;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20171201;122603;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171201;160841;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20171223;185855;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171224;133947;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005954
 ;20171224;145359;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171226;162521;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171226;164501;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171226;164608;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20171226;164914;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005954
 ;20171227;110030;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20171228;110523;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005873
 ;20180109;185237;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20180119;163835;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180119;163959;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180126;160839;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180126;161008;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005954
 ;20180126;162104;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005954
 ;20180129;155715;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180129;160026;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20180202;115843;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180207;153844;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180207;154001;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20180301;185346;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20180306;155202;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180306;155448;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180306;160225;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180312;120754;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20180313;115545;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180313;153037;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180319;120432;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00007;00007;0000005954
 ;20180319;162243;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180320;184348;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20180323;115553;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180404;154948;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180404;155057;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180412;152812;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180412;152938;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180420;115820;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180504;085248;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20180504;093159;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180518;163304;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00036;00036;0000005954
 ;20180525;110054;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180525;171651;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00060;00060;0000005873
 ;20180530;120436;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005820
 ;20180530;170745;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005820
 ;20180611;161313;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180611;161408;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
