vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp
20150321;0940;H   ;031981311    ;0002;0000
20150324;0905;H   ;031981311    ;0002;0000
20150325;0927;E   ;031981311    ;0002;0000
20150326;1730;L   ;031981311    ;0001;0000
20150330;0923;L   ;031981311    ;0001;0000
20150331;1041;L   ;031981311    ;0002;0000
20150402;0935;T   ;031981311    ;0002;0000
20150402;0935;T   ;031981311    ;0002;0000
20150402;0937;T-  ;031981311    ;0002;0000
20150402;0937;T-  ;031981311    ;0002;0000
20150402;0937;T   ;031981311    ;0002;0000
20150402;0937;T   ;031981311    ;0002;0000
20150402;1023;T   ;031981311    ;0001;0000
20150402;1528;L   ;031981311    ;0001;0000
20150403;1544;E   ;031981311    ;0002;0000
20150403;1544;E   ;031981311    ;0002;0000
20150403;1840;L   ;031981311    ;0001;0000
20150404;1722;L   ;031981311    ;0001;0000
20150407;0828;H   ;031981311    ;0002;0000
20150407;1058;L   ;031981311    ;0001;0000
20150407;1136;L   ;031981311    ;0001;0000
20150408;1643;L   ;031981311    ;0001;0000
20150411;1104;L   ;031981311    ;0001;0000
20150413;0909;T   ;031981311    ;0002;0000
20150413;0919;L   ;031981311    ;0001;0000
20150413;1817;L   ;031981311    ;0001;0000
20150414;0958;H   ;031981311    ;0001;0000
20150415;1116;T   ;031981311    ;0002;0000
20150415;1116;T   ;031981311    ;0002;0000
20150415;1817;L   ;031981311    ;0001;0000
20150416;0934;H   ;031981311    ;0001;0000
20150416;0934;H   ;031981311    ;0002;0000
20150418;1917;L   ;031981311    ;0001;0000
20150420;1000;L   ;031981311    ;0001;0000
20150420;1006;E   ;031981311    ;0002;0000
20150420;1006;E   ;031981311    ;0002;0000
20150420;1019;T   ;031981311    ;0002;0000
20150420;1019;T   ;031981311    ;0002;0000
20150422;0915;H   ;031981311    ;0002;0000
20150422;0935;L   ;031981311    ;0001;0000
20150422;1215;X   ;031981311    ;0002;0000
20150424;1123;H   ;031981311    ;0002;0000
20150424;1123;H   ;031981311    ;0002;0000
20150427;0902;H   ;031981311    ;0002;0000
20150427;0902;H   ;031981311    ;0002;0000
20150427;1706;L   ;031981311    ;0001;0000
20150430;1056;H   ;031981311    ;0002;0000
20150430;1056;H   ;031981311    ;0002;0000
20150502;0838;L   ;031981311    ;0001;0000
20150504;1134;T   ;031981311    ;0002;0000
20150504;1134;T   ;031981311    ;0002;0000
20150505;0946;H   ;031981311    ;0002;0000
20150505;0946;H   ;031981311    ;0002;0000
20150506;1023;H   ;031981311    ;0002;0000
20150506;1023;H   ;031981311    ;0002;0000
20150506;1501;L   ;031981311    ;0001;0000
20150507;0937;T   ;031981311    ;0002;0000
20150507;0937;T   ;031981311    ;0002;0000
20150507;1015;H   ;031981311    ;0002;0000
20150509;1047;L   ;031981311    ;0001;0000
20150512;1008;H   ;031981311    ;0002;0000
20150512;1554;E   ;031981311    ;0002;0000
20150514;1806;L   ;031981311    ;0001;0000
20150519;0859;H   ;031981311    ;0002;0000
20150521;0830;H   ;031981311    ;0002;0000
20150521;1620;T   ;031981311    ;0002;0000
20150522;0951;H   ;031981311    ;0001;0000
20150522;1020;T   ;031981311    ;0002;0000
20150523;0926;L   ;031981311    ;0001;0000
20150523;1802;H   ;031981311    ;0002;0000
20150523;1802;H   ;031981311    ;0002;0000
20150526;1821;T   ;031981311    ;0002;0000
20150529;1113;T   ;031981311    ;0002;0000
20150529;1523;L   ;031981311    ;0002;0000
20150601;1139;H   ;031981311    ;0002;0000
20150601;1139;H   ;031981311    ;0002;0000
20150603;1503;L   ;031981311    ;0001;0000
20150604;0920;L   ;031981311    ;0001;0000
20150604;0921;T   ;031981311    ;0002;0000
20150604;0921;T   ;031981311    ;0002;0000
20150605;0838;L   ;031981311    ;0001;0000
20150606;0958;E   ;031981311    ;0002;0000
20150606;0958;E   ;031981311    ;0002;0000
20150608;1154;T   ;031981311    ;0002;0000
20150609;1046;H   ;031981311    ;0002;0000
20150609;1046;H   ;031981311    ;0002;0000
20150610;1707;H   ;031981311    ;0002;0000
20150612;0803;H   ;031981311    ;0002;0000
20150612;0803;H   ;031981311    ;0002;0000
20150612;0941;E   ;031981311    ;0002;0000
20150612;0941;E   ;031981311    ;0002;0000
20150612;0949;E   ;031981311    ;0002;0000
20150612;0949;E   ;031981311    ;0002;0000
20150612;1002;T   ;031981311    ;0002;0000
20150612;1002;T   ;031981311    ;0002;0000
20150612;1151;T   ;031981311    ;0002;0000
20150612;1151;T   ;031981311    ;0002;0000
20150612;1636;L   ;031981311    ;0001;0000
20150613;1033;E   ;031981311    ;0002;0000
20150615;0851;H   ;031981311    ;0002;0000
20150615;0851;H   ;031981311    ;0002;0000
20150616;0843;H   ;031981311    ;0002;0000
20150616;0843;H   ;031981311    ;0002;0000
20150616;1739;L   ;031981311    ;0002;0000
20150616;1739;T   ;031981311    ;0002;0000
20150618;1103;H   ;031981311    ;0002;0000
20150618;1521;T   ;031981311    ;0001;0000
20150619;0855;L   ;031981311    ;0001;0000
20150619;1010;L   ;031981311    ;0001;0000
20150620;1208;H   ;031981311    ;0002;0000
20150622;0827;T   ;031981311    ;0002;0000
20150622;1743;L   ;031981311    ;0001;0000
20150625;1812;H   ;031981311    ;0002;0000
20150625;1812;H   ;031981311    ;0002;0000
20150626;1046;T   ;031981311    ;0002;0000
20150626;1046;T   ;031981311    ;0002;0000
20150626;1101;L   ;031981311    ;0001;0000
20150626;1540;L   ;031981311    ;0001;0000
20150627;1136;L   ;031981311    ;0001;0000
20150628;1343;L   ;031981311    ;0001;0000
20150629;1138;H   ;031981311    ;0002;0000
20150629;1138;H   ;031981311    ;0002;0000
20150629;2016;L   ;031981311    ;0001;0000
20150702;0907;H   ;031981311    ;0002;0000
20150702;0907;H   ;031981311    ;0002;0000
20150702;1052;H   ;031981311    ;0002;0000
20150702;1052;H   ;031981311    ;0002;0000
20150704;1124;L   ;031981311    ;0001;0000
20150706;1133;H   ;031981311    ;0002;0000
20150706;1133;H   ;031981311    ;0002;0000
20150706;1522;H   ;031981311    ;0001;0000
20150707;1118;E   ;031981311    ;0002;0000
20150707;1118;E   ;031981311    ;0002;0000
20150708;0924;L   ;031981311    ;0001;0000
20150708;1018;H   ;031981311    ;0002;0000
20150708;1044;L   ;031981311    ;0001;0000
20150709;1651;L   ;031981311    ;0001;0000
20150710;1030;T   ;031981311    ;0002;0000
20150710;1030;T   ;031981311    ;0002;0000
20150714;1030;H   ;031981311    ;0002;0000
20150714;1030;H   ;031981311    ;0002;0000
20150715;1034;T   ;031981311    ;0002;0000
20150715;1034;L-  ;031981311    ;0001;0000
20150715;1042;L   ;031981311    ;0001;0000
20150716;0807;L   ;031981311    ;0001;0000
20150716;0811;L   ;031981311    ;0001;0000
20150717;0914;L   ;031981311    ;0001;0000
20150720;0841;H   ;031981311    ;0002;0000
20150720;1715;L   ;031981311    ;0001;0000
20150721;1006;T   ;031981311    ;0002;0000
20150721;1006;T   ;031981311    ;0002;0000
20150721;1722;L   ;031981311    ;0002;0000
20150722;0923;E   ;031981311    ;0002;0000
20150723;1214;X   ;031981311    ;0002;0000
20150727;1024;H   ;031981311    ;0002;0000
20150728;0950;H   ;031981311    ;0002;0000
20150728;0950;H   ;031981311    ;0002;0000
20150728;0950;H   ;031981311    ;0002;0000
20150729;0951;H   ;031981311    ;0002;0000
20150731;1113;H   ;031981311    ;0002;0000
20150731;1113;H   ;031981311    ;0002;0000
20150731;1135;T   ;031981311    ;0002;0000
20150801;0842;L   ;031981311    ;0001;0000
20150803;0950;H   ;031981311    ;0001;0000
20150803;1016;T   ;031981311    ;0002;0000
20150803;1016;T   ;031981311    ;0002;0000
20150804;1021;L   ;031981311    ;0001;0000
20150807;0929;H   ;031981311    ;0002;0000
20150812;0909;H   ;031981311    ;0002;0000
20150813;0911;E   ;031981311    ;0002;0000
20150813;1731;L   ;031981311    ;0001;0000
20150814;1030;H   ;031981311    ;0002;0000
20150814;1030;H   ;031981311    ;0002;0000
20150819;0949;E   ;031981311    ;0002;0000
20150820;0945;H   ;031981311    ;0002;0000
20150820;1033;H   ;031981311    ;0002;0000
20150820;1033;H   ;031981311    ;0002;0000
20150821;1042;L   ;031981311    ;0001;0000
20150821;1610;H   ;031981311    ;0002;0000
20150821;1610;H   ;031981311    ;0002;0000
20150824;1151;H   ;031981311    ;0002;0000
20150824;1151;H   ;031981311    ;0002;0000
20150825;1803;L   ;031981311    ;0001;0000
20150825;1848;L   ;031981311    ;0001;0000
20150827;0952;T   ;031981311    ;0002;0000
20150903;0900;T   ;031981311    ;0002;0000
20150903;0914;H   ;031981311    ;0002;0000
20150904;1654;H   ;031981311    ;0001;0000
20150905;1614;L   ;031981311    ;0001;0000
20150908;1128;H   ;031981311    ;0002;0000
20150908;1620;L   ;031981311    ;0001;0000
20150909;1628;H   ;031981311    ;0002;0000
20150909;1628;H   ;031981311    ;0002;0000
20150909;1628;H   ;031981311    ;0001;0000
20150911;1211;L   ;031981311    ;0001;0000
20150912;1110;L   ;031981311    ;0001;0000
20150914;0940;L   ;031981311    ;0001;0000
20150916;0902;H   ;031981311    ;0002;0000
20150917;1131;L   ;031981311    ;0001;0000
20150917;1654;L   ;031981311    ;0001;0000
20150917;1824;T   ;031981311    ;0002;0000
20150918;0842;E   ;031981311    ;0002;0000
20150921;0915;T   ;031981311    ;0002;0000
20150921;0915;T   ;031981311    ;0002;0000
20150921;1024;T   ;031981311    ;0002;0000
20150922;0815;L   ;031981311    ;0001;0000
20150922;1542;H   ;031981311    ;0002;0000
20150922;1542;E   ;031981311    ;0002;0000
20150922;1542;E   ;031981311    ;0002;0000
20150923;0923;H   ;031981311    ;0002;0000
20150923;1659;T   ;031981311    ;0002;0000
20150924;0930;H   ;031981311    ;0002;0000
20150924;0937;H   ;031981311    ;0002;0000
20150924;0937;H   ;031981311    ;0002;0000
20150924;1056;H   ;031981311    ;0002;0000
20150924;1056;H   ;031981311    ;0002;0000
20150926;1047;L   ;031981311    ;0001;0000
20150929;0956;H   ;031981311    ;0002;0000
20151001;1535;H   ;031981311    ;0001;0000
20151001;1734;L   ;031981311    ;0001;0000
20151007;0941;H   ;031981311    ;0002;0000
20151007;0941;H   ;031981311    ;0002;0000
20151007;1113;H   ;031981311    ;0002;0000
20151007;1113;H   ;031981311    ;0002;0000
20151007;1710;H   ;031981311    ;0002;0000
20151008;0853;H   ;031981311    ;0002;0000
20151008;1031;T   ;031981311    ;0002;0000
20151008;1031;T   ;031981311    ;0002;0000
20151008;1531;L   ;031981311    ;0003;0000
20151012;0901;T   ;031981311    ;0002;0000
20151012;0905;H   ;031981311    ;0002;0000
20151012;0905;H   ;031981311    ;0002;0000
20151013;0902;H   ;031981311    ;0002;0000
20151013;0902;H   ;031981311    ;0002;0000
20151013;0902;X   ;031981311    ;0002;0000
20151013;1700;H   ;031981311    ;0002;0000
20151013;1700;H   ;031981311    ;0002;0000
20151014;1507;E   ;031981311    ;0002;0000
20151015;1227;E   ;031981311    ;0002;0000
20151015;1848;L   ;031981311    ;0001;0000
20151019;0940;H   ;031981311    ;0002;0000
20151019;1151;L   ;031981311    ;0001;0000
20151019;1156;H   ;031981311    ;0002;0000
20151019;1156;H   ;031981311    ;0002;0000
20151019;1759;H   ;031981311    ;0001;0000
20151021;1112;T   ;031981311    ;0002;0000
20151021;1112;T   ;031981311    ;0002;0000
20151022;0923;H   ;031981311    ;0002;0000
20151023;1650;X   ;031981311    ;0002;0000
20151026;0902;T   ;031981311    ;0002;0000
20151026;1048;T   ;031981311    ;0002;0000
20151026;1048;T   ;031981311    ;0002;0000
20151026;1145;H   ;031981311    ;0001;0000
20151027;1538;T   ;031981311    ;0002;0000
20151028;1042;T   ;031981311    ;0002;0000
20151028;1042;T   ;031981311    ;0002;0000
20151028;1143;H   ;031981311    ;0002;0000
20151028;1143;H   ;031981311    ;0002;0000
20151029;0954;H   ;031981311    ;0002;0000
20151029;1618;E   ;031981311    ;0002;0000
20151030;1144;H   ;031981311    ;0002;0000
20151030;1144;H   ;031981311    ;0002;0000
20151103;1034;T   ;031981311    ;0002;0000
20151103;1158;T   ;031981311    ;0002;0000
20151103;1158;T   ;031981311    ;0001;0000
20151104;1049;H   ;031981311    ;0002;0000
20151109;0904;H   ;031981311    ;0002;0000
20151109;1015;H   ;031981311    ;0002;0000
20151112;1636;E   ;031981311    ;0002;0000
20151112;1725;L   ;031981311    ;0001;0000
20151112;1840;T   ;031981311    ;0002;0000
20151112;1840;T   ;031981311    ;0002;0000
20151113;1715;E   ;031981311    ;0002;0000
20151113;1715;E   ;031981311    ;0002;0000
20151113;1735;L   ;031981311    ;0001;0000
20151114;1633;L   ;031981311    ;0001;0000
20151115;1122;F   ;031981311    ;0001;0000
20151116;1112;L   ;031981311    ;0001;0000
20151116;1128;E   ;031981311    ;0002;0000
20151116;1128;E   ;031981311    ;0002;0000
20151118;1229;L   ;031981311    ;0001;0000
20151119;0914;T   ;031981311    ;0002;0000
20151119;0914;T   ;031981311    ;0002;0000
20151124;1009;T   ;031981311    ;0002;0000
20151124;1009;T   ;031981311    ;0002;0000
20151126;1511;H   ;031981311    ;0001;0000
20151126;1832;H   ;031981311    ;0002;0000
20151130;0839;E   ;031981311    ;0002;0000
20151130;0839;E   ;031981311    ;0002;0000
20151130;1046;L   ;031981311    ;0001;0000
20151130;1056;H   ;031981311    ;0002;0000
20151130;1056;H   ;031981311    ;0002;0000
20151204;1512;E   ;031981311    ;0002;0000
20151204;1613;L   ;031981311    ;0001;0000
20151205;0956;L   ;031981311    ;0002;0000
20151207;0903;H   ;031981311    ;0002;0000
20151208;1414;L   ;031981311    ;0001;0000
20151210;0930;E   ;031981311    ;0002;0000
20151210;1021;H   ;031981311    ;0002;0000
20151210;1021;H   ;031981311    ;0002;0000
20151210;1128;L   ;031981311    ;0001;0000
20151211;1019;E   ;031981311    ;0002;0000
20151211;1019;E   ;031981311    ;0002;0000
20151211;1202;X   ;031981311    ;0004;0000
20151211;1702;L   ;031981311    ;0001;0000
20151214;0837;H   ;031981311    ;0002;0000
20151215;0956;H   ;031981311    ;0002;0000
20151215;1043;T   ;031981311    ;0002;0000
20151215;1043;T   ;031981311    ;0002;0000
20151217;1529;L   ;031981311    ;0001;0000
20151217;1853;E   ;031981311    ;0001;0000
20151218;1214;H   ;031981311    ;0002;0000
20151218;1214;H   ;031981311    ;0002;0000
20151218;1652;H   ;031981311    ;0002;0000
20151218;1652;H   ;031981311    ;0002;0000
20151220;1114;L   ;031981311    ;0001;0000
20151221;1010;L   ;031981311    ;0001;0000
20151223;0946;H   ;031981311    ;0002;0000
20151223;1614;E   ;031981311    ;0002;0000
20151223;1704;T   ;031981311    ;0002;0000
20151228;1113;H   ;031981311    ;0002;0000
20151228;1113;H   ;031981311    ;0002;0000
20151229;1149;T   ;031981311    ;0002;0000
20151229;1149;T   ;031981311    ;0002;0000
20151231;1053;T   ;031981311    ;0002;0000
20151231;1053;T   ;031981311    ;0002;0000
20160104;0949;H   ;031981311    ;0002;0000
20160104;1135;T   ;031981311    ;0002;0000
20160104;1135;T   ;031981311    ;0002;0000
20160104;1616;L   ;031981311    ;0001;0000
20160104;1710;E   ;031981311    ;0002;0000
20160104;1710;E   ;031981311    ;0002;0000
20160105;0846;H   ;031981311    ;0002;0000
20160105;0846;H   ;031981311    ;0002;0000
20160105;0851;X   ;031981311    ;0002;0000
20160105;1028;E   ;031981311    ;0002;0000
20160105;1028;E   ;031981311    ;0002;0000
20160105;1136;L-  ;031981311    ;0001;0000
20160107;1215;X   ;031981311    ;0002;0000
20160107;1215;H   ;031981311    ;0002;0000
20160108;1026;H   ;031981311    ;0002;0000
20160108;1026;H   ;031981311    ;0002;0000
20160108;1712;L   ;031981311    ;0001;0000
20160111;1213;H   ;031981311    ;0002;0000
20160112;1539;T   ;031981311    ;0002;0000
20160112;1539;T   ;031981311    ;0002;0000
20160113;1716;L   ;031981311    ;0001;0000
20160114;1100;H   ;031981311    ;0002;0000
20160114;1100;H   ;031981311    ;0002;0000
20160118;1007;H   ;031981311    ;0002;0000
20160118;1007;H   ;031981311    ;0002;0000
20160118;1650;T   ;031981311    ;0002;0000
20160119;0817;T   ;031981311    ;0002;0000
20160120;0831;H   ;031981311    ;0002;0000
20160120;0831;H   ;031981311    ;0002;0000
20160120;1016;T   ;031981311    ;0001;0000
20160120;1504;L   ;031981311    ;0002;0000
20160121;1010;T   ;031981311    ;0002;0000
20160121;1526;L   ;031981311    ;0001;0000
20160122;1008;T   ;031981311    ;0002;0000
20160122;1008;T   ;031981311    ;0002;0000
20160122;1727;L   ;031981311    ;0001;0000
20160123;1540;L   ;031981311    ;0001;0000
20160123;1547;L   ;031981311    ;0001;0000
20160125;0957;H   ;031981311    ;0002;0000
20160125;0959;X   ;031981311    ;0002;0000
20160125;1707;L   ;031981311    ;0001;0000
20160126;0916;E   ;031981311    ;0002;0000
20160126;0916;E   ;031981311    ;0002;0000
20160129;1031;T   ;031981311    ;0002;0000
20160130;1026;L   ;031981311    ;0001;0000
20160201;0903;H   ;031981311    ;0002;0000
20160201;1043;E   ;031981311    ;0002;0000
20160201;1043;E   ;031981311    ;0002;0000
20160201;1652;H   ;031981311    ;0001;0000
20160204;0950;H   ;031981311    ;0002;0000
20160206;0900;L   ;031981311    ;0001;0000
20160208;1134;H   ;031981311    ;0002;0000
20160208;1750;H   ;031981311    ;0002;0000
20160208;1750;H   ;031981311    ;0002;0000
20160209;0938;L   ;031981311    ;0001;0000
20160209;1229;L   ;031981311    ;0001;0000
20160210;0914;H   ;031981311    ;0002;0000
20160215;1658;H   ;031981311    ;0002;0000
20160216;0917;H   ;031981311    ;0002;0000
20160216;1041;T   ;031981311    ;0002;0000
20160216;1041;T   ;031981311    ;0002;0000
20160219;1111;T   ;031981311    ;0002;0000
20160219;1111;T   ;031981311    ;0002;0000
20160223;1503;L   ;031981311    ;0001;0000
20160224;1006;L   ;031981311    ;0001;0000
20160224;1031;H   ;031981311    ;0002;0000
20160224;1031;H   ;031981311    ;0002;0000
20160225;0902;H   ;031981311    ;0002;0000
20160225;1750;X   ;031981311    ;0002;0000
20160225;1750;X   ;031981311    ;0002;0000
20160226;1625;E   ;031981311    ;0002;0000
20160226;1625;E   ;031981311    ;0002;0000
20160228;1615;L   ;031981311    ;0001;0000
20160229;1117;X   ;031981311    ;0002;0000
20160229;1117;X   ;031981311    ;0002;0000
20160229;1613;L   ;031981311    ;0001;0000
20160301;0831;L   ;031981311    ;0001;0000
20160301;1035;L   ;031981311    ;0001;0000
20160301;1508;H   ;031981311    ;0002;0000
20160301;1508;H   ;031981311    ;0002;0000
20160302;1106;H   ;031981311    ;0002;0000
20160302;1106;H   ;031981311    ;0002;0000
20160303;0932;L   ;031981311    ;0004;0000
20160303;1808;T   ;031981311    ;0002;0000
20160307;1154;H   ;031981311    ;0002;0000
20160312;1016;X   ;031981311    ;0001;0000
20160314;0840;T   ;031981311    ;0002;0000
20160314;0840;T   ;031981311    ;0002;0000
20160314;1008;L   ;031981311    ;0001;0000
20160315;0823;T   ;031981311    ;0002;0000
20160315;1211;H   ;031981311    ;0002;0000
20160315;1211;H   ;031981311    ;0002;0000
20160316;1003;H   ;031981311    ;0002;0000
20160316;1003;H   ;031981311    ;0002;0000
20160317;0928;L   ;031981311    ;0001;0000
20160318;1101;X   ;031981311    ;0002;0000
20160318;1101;X   ;031981311    ;0002;0000
20160321;0949;H   ;031981311    ;0002;0000
20160321;0949;H   ;031981311    ;0002;0000
20160321;1734;L   ;031981311    ;0001;0000
20160322;0904;E   ;031981311    ;0002;0000
20160322;0904;E   ;031981311    ;0002;0000
20160322;1805;T   ;031981311    ;0002;0000
20160324;0914;L   ;031981311    ;0001;0000
20160324;0921;H   ;031981311    ;0002;0000
20160324;0921;H   ;031981311    ;0002;0000
20160324;0959;H   ;031981311    ;0002;0000
20160329;1039;H   ;031981311    ;0002;0000
20160329;1039;H   ;031981311    ;0002;0000
20160330;0955;H   ;031981311    ;0002;0000
20160401;1015;T   ;031981311    ;0002;0000
20160401;1128;T   ;031981311    ;0002;0000
20160401;1149;T   ;031981311    ;0002;0000
20160401;1149;T   ;031981311    ;0002;0000
20160401;1906;L   ;031981311    ;0001;0000
20160407;1528;E   ;031981311    ;0002;0000
20160407;1528;E   ;031981311    ;0002;0000
20160407;1759;H   ;031981311    ;0002;0000
20160412;1119;T   ;031981311    ;0002;0000
20160412;1119;T   ;031981311    ;0002;0000
20160412;1722;T   ;031981311    ;0002;0000
20160413;1740;E   ;031981311    ;0002;0000
20160414;0923;T   ;031981311    ;0002;0000
20160414;1028;H   ;031981311    ;0002;0000
20160415;1052;T   ;031981311    ;0002;0000
20160415;1052;T   ;031981311    ;0002;0000
20160415;1518;L   ;031981311    ;0001;0000
20160418;1746;H   ;031981311    ;0002;0000
20160418;1746;H   ;031981311    ;0002;0000
20160419;0923;H   ;031981311    ;0002;0000
20160419;0923;H   ;031981311    ;0002;0000
20160419;1215;H   ;031981311    ;0002;0000
20160419;1215;H   ;031981311    ;0002;0000
20160420;1648;T   ;031981311    ;0002;0000
20160421;1844;X   ;031981311    ;0001;0000
20160421;1847;X-  ;031981311    ;0001;0000
20160421;1847;T   ;031981311    ;0001;0000
20160422;0853;H   ;031981311    ;0002;0000
20160422;0853;H   ;031981311    ;0002;0000
20160422;0940;T   ;031981311    ;0001;0000
20160429;0953;L   ;031981311    ;0001;0000
20160429;1706;L   ;031981311    ;0001;0000
20160502;1011;T   ;031981311    ;0002;0000
20160502;1011;T   ;031981311    ;0002;0000
20160502;1206;T   ;031981311    ;0002;0000
20160502;1608;E   ;031981311    ;0002;0000
20160503;0956;L   ;031981311    ;0001;0000
