rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20160509;160545;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160517;122814;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160614;120245;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001352
 ;20160627;121429;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160711;121243;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160720;185202;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160729;114918;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00003;00003;0000001370
 ;20160803;115404;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001352
 ;20160804;115302;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160817;183217;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160818;183016;S            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001340
 ;20160819;114458;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001352
 ;20160824;115034;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160827;175233;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001352
 ;20160905;155852;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20160913;184050;K            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20160914;114223;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00020;00020;0000001351
 ;20161005;120039;K            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001320
 ;20161025;115234;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001352
 ;20161125;122450;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001352
 ;20161202;115151;Z            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20161212;110815;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20170103;110537;K            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001332
 ;20170103;152658;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170103;152920;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170103;171403;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20170111;155159;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170111;155425;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170111;161230;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170111;161851;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20170117;184642;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170118;083430;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20170207;150710;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170207;150817;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20170214;080747;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170215;081136;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20170221;152402;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170221;152548;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20170310;152920;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170310;153147;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20170321;151914;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170321;152404;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20170329;115019;N            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001328
 ;20170421;105644;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001330
 ;20170515;155414;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170515;155910;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170515;160607;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20170523;120528;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00000;0000001350
 ;20170523;162042;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20170607;075437;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170608;075607;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20170630;121800;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20170706;105742;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001340
 ;20170803;115234;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170803;152342;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20170809;121511;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170809;152602;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20170810;110425;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20170830;105822;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20170913;154914;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170913;155157;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20170913;155558;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00015;00015;0000001350
 ;20170925;110038;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20171020;122859;S            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00003;00003;0000001340
 ;20171026;154217;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20171026;154405;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20171114;115557;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20171117;110228;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20171128;155629;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20171128;155728;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00015;00015;0000001350
 ;20171228;154900;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20171228;155125;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20171228;161401;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20180115;155316;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180115;155622;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180122;185206;N            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001328
 ;20180129;185329;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180130;070717;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20180224;115840;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20180308;153112;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180308;153221;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180308;160440;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180313;185451;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20180317;085411;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180319;090105;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180320;184430;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001370
 ;20180321;075810;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001356
 ;20180412;152812;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180412;152938;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20180508;154650;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180508;154842;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180510;110733;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20180511;110224;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180511;160553;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00020;00020;0000001332
 ;20180523;105658;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20180618;183310;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20180710;115717;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20180724;081011;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180806;183955;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180813;115107;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180813;161459;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180816;082348;N            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001328
 ;20180822;185300;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20180829;153900;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20180829;154158;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20180904;180243;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20180928;115925;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00003;00003;0000001373
 ;20181001;185245;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20181018;185311;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20181026;163027;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20181026;163140;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20181103;175535;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001370
 ;20181104;085937;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00003;00003;0000001373
 ;20181105;185034;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20181107;110153;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20181113;104020;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20181205;114643;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20181228;115422;S            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001340
 ;20190109;115718;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20190109;154004;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20190201;163509;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20190201;163946;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20190212;154601;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190212;154857;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190212;164046;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190212;164948;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190212;165206;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190212;165335;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190212;165436;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20190220;154046;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190220;174803;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20190228;115923;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190228;153309;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20190313;163437;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20190313;163725;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20190401;153920;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20190401;154752;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20190416;122106;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20190430;185731;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20190513;184945;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00007;00007;0000001350
 ;20190528;121845;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190528;154635;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20190531;120132;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001370
 ;20190531;160253;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00002;00002;0000001375
 ;20190604;155416;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190604;160143;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20190611;155344;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20190611;155506;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20190612;121027;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20190612;160351;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20190627;155625;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20190627;160002;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20190712;184937;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20190719;120103;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20190725;121735;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20190830;185011;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20190904;115936;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20190909;122204;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20190913;185125;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20191007;121329;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20191014;184725;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20191018;160736;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20191018;161026;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20191106;185210;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20191111;161108;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20191111;161839;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20191111;163125;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20191111;163525;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20191111;163559;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20191122;115936;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00002;00002;0000001375
 ;20191123;120454;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20191214;153102;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20191214;153244;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20191219;181934;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20191220;072650;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20191230;080104;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20200115;182021;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20200123;154517;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20200123;154823;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20200214;081926;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20200215;082031;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20200217;162029;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20200217;162345;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20200218;154750;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20200218;154939;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20200309;185728;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20200310;075734;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00050;00050;0000001332
 ;20200515;115846;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001338
 ;20200522;183629;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001340
 ;20200523;074357;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00015;00015;0000001338
 ;20200617;184323;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20200701;182149;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00002;00002;0000001375
 ;20200713;183203;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20200803;155641;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20200803;155829;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20200807;182410;R            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20200824;161431;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20200824;161652;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20200903;120603;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001350
 ;20200908;104629;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20200917;110732;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00016;00016;0000001331
 ;20201104;180613;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20201215;121849;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20201215;155051;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20201222;120847;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001330
 ;20201222;160928;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210104;180704;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210111;180722;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20210112;072342;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001331
 ;20210126;121707;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210225;105844;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
