vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp
20160715;1048;L   ;932707565    ;0001;0000
20160720;1054;N   ;932707565    ;0004;0000
20160722;1021;N   ;932707565    ;0006;0000
20160729;1558;N   ;932707565    ;0002;0000
20160802;1007;N   ;932707565    ;0008;0000
20160804;1000;N   ;932707565    ;0002;0000
20160806;1044;N   ;932707565    ;0006;0000
20160812;1529;L   ;932707565    ;0001;0000
20160817;1522;N   ;932707565    ;0004;0000
20160817;1632;N   ;932707565    ;0001;0000
20160819;1220;N   ;932707565    ;0002;0000
20160822;0936;N   ;932707565    ;0001;0000
20160823;1017;N   ;932707565    ;0003;0000
20160825;1018;N   ;932707565    ;0008;0000
20160826;1120;N   ;932707565    ;0006;0000
20160826;1134;N   ;932707565    ;0007;0000
20160829;0937;N   ;932707565    ;0008;0000
20160905;0952;N   ;932707565    ;0002;0000
20160905;1013;N   ;932707565    ;0006;0000
20160905;1014;N   ;932707565    ;0002;0000
20160909;0935;N   ;932707565    ;0002;0000
20160913;0930;L   ;932707565    ;0001;0000
20160913;1730;N   ;932707565    ;0006;0000
20160920;1107;N   ;932707565    ;0003;0000
20160920;1531;N   ;932707565    ;0004;0000
20160929;0856;N   ;932707565    ;0006;0000
20160930;1123;N   ;932707565    ;0008;0000
20161001;1049;N   ;932707565    ;0006;0000
20161003;0946;N   ;932707565    ;0002;0000
20161005;1135;N   ;932707565    ;0003;0000
20161005;1607;N   ;932707565    ;0001;0000
20161005;1638;N   ;932707565    ;0006;0000
20161013;1019;N   ;932707565    ;0001;0000
20161013;1520;N   ;932707565    ;0004;0000
20161014;0857;N   ;932707565    ;0002;0000
20161018;1733;N   ;932707565    ;0002;0000
20161019;0939;L   ;932707565    ;0001;0000
20161029;0946;L   ;932707565    ;0001;0000
20161031;1555;L   ;932707565    ;0001;0000
20161101;1113;N   ;932707565    ;0003;0000
20161102;0950;N   ;932707565    ;0008;0000
20161104;1110;N   ;932707565    ;0002;0000
20161107;0919;N   ;932707565    ;0002;0000
20161107;1038;N   ;932707565    ;0002;0000
20161108;1616;N   ;932707565    ;0015;0000
20161108;1632;N   ;932707565    ;0006;0000
20161117;1026;N   ;932707565    ;0006;0000
20161118;1040;N   ;932707565    ;0004;0000
20161121;1057;N   ;932707565    ;0006;0000
20161124;1515;N   ;932707565    ;0003;0000
20161201;1718;N   ;932707565    ;0015;0000
20161202;1012;N   ;932707565    ;0002;0000
20161202;1546;N   ;932707565    ;0003;0000
20161206;1522;N   ;932707565    ;0002;0000
20161207;1114;N   ;932707565    ;0006;0000
20161207;1152;N   ;932707565    ;0008;0000
20161212;1055;N   ;932707565    ;0004;0000
20161213;0856;L   ;932707565    ;0001;0000
20161213;1132;N   ;932707565    ;0002;0000
20161213;1617;N   ;932707565    ;0001;0000
20161214;1636;N   ;932707565    ;0008;0000
20161219;0951;N   ;932707565    ;0008;0000
20161220;1131;L   ;932707565    ;0001;0000
20161227;0943;N   ;932707565    ;0002;0000
20161229;1133;N   ;932707565    ;0002;0000
20170103;0917;N   ;932707565    ;0001;0000
20170104;1006;N   ;932707565    ;0003;0000
20170104;1200;N   ;932707565    ;0004;0000
20170105;1746;N   ;932707565    ;0002;0000
20170107;1723;N   ;932707565    ;0001;0000
20170110;1031;N   ;932707565    ;0002;0000
20170111;1059;N   ;932707565    ;0006;0000
20170112;1616;N   ;932707565    ;0002;0000
20170113;0935;N   ;932707565    ;0004;0000
20170116;1102;N   ;932707565    ;0006;0000
20170116;1114;N   ;932707565    ;0006;0000
20170117;0915;L   ;932707565    ;0001;0000
20170119;1105;N   ;932707565    ;0001;0000
20170130;1122;N   ;932707565    ;0001;0000
20170130;1539;N   ;932707565    ;0003;0000
20170201;1132;N   ;932707565    ;0008;0000
20170204;1010;N   ;932707565    ;0006;0000
20170206;0940;N   ;932707565    ;0002;0000
20170207;0956;N   ;932707565    ;0006;0000
20170210;1011;N   ;932707565    ;0002;0000
20170211;0933;N   ;932707565    ;0004;0000
20170215;1204;N   ;932707565    ;0001;0000
20170216;1057;N   ;932707565    ;0001;0000
20170216;1621;N   ;932707565    ;0003;0000
20170220;0939;N   ;932707565    ;0002;0000
20170220;1608;N   ;932707565    ;0001;0000
20170220;1840;N   ;932707565    ;0002;0000
20170221;1113;N   ;932707565    ;0002;0000
20170222;1633;N   ;932707565    ;0005;0000
20170223;0846;N   ;932707565    ;0001;0000
20170301;0806;N   ;932707565    ;0008;0000
20170306;1024;L   ;932707565    ;0001;0000
20170306;1643;N   ;932707565    ;0006;0000
20170307;1535;N   ;932707565    ;0002;0000
20170309;1117;N   ;932707565    ;0001;0000
20170313;0949;N   ;932707565    ;0001;0000
20170314;0844;N   ;932707565    ;0001;0000
20170314;0845;N   ;932707565    ;0001;0000
20170314;0846;L-  ;932707565    ;0001;0000
20170315;0952;L   ;932707565    ;0001;0000
20170315;1054;N   ;932707565    ;0004;0000
20170317;1110;N   ;932707565    ;0002;0000
20170320;0909;N   ;932707565    ;0002;0000
20170322;1031;N   ;932707565    ;0001;0000
20170324;0920;L   ;932707565    ;0001;0000
20170330;1612;N   ;932707565    ;0005;0000
20170401;0920;N   ;932707565    ;0003;0000
20170401;0954;N   ;932707565    ;0008;0000
20170403;0927;N   ;932707565    ;0002;0000
20170404;1759;N   ;932707565    ;0004;0000
20170406;1053;N   ;932707565    ;0004;0000
20170406;1127;N   ;932707565    ;0002;0000
20170412;1136;N   ;932707565    ;0004;0000
20170414;1029;N   ;932707565    ;0004;0000
20170418;0903;N   ;932707565    ;0001;0000
20170418;1038;N   ;932707565    ;0002;0000
20170420;0935;N   ;932707565    ;0001;0000
20170421;1604;N   ;932707565    ;0001;0000
20170423;1408;N   ;932707565    ;0004;0000
20170424;1507;N   ;932707565    ;0001;0000
20170504;0942;N   ;932707565    ;0001;0000
20170504;1006;N   ;932707565    ;0002;0000
20170504;1553;N   ;932707565    ;0003;0000
20170508;0846;N   ;932707565    ;0001;0000
20170508;1733;N   ;932707565    ;0006;0000
20170509;1010;N   ;932707565    ;0001;0000
20170510;0930;L   ;932707565    ;0001;0000
20170511;1021;N   ;932707565    ;0004;0000
20170511;1614;N   ;932707565    ;0005;0000
20170517;0939;N   ;932707565    ;0002;0000
20170519;1038;N   ;932707565    ;0004;0000
20170523;0906;N   ;932707565    ;0002;0000
20170524;0902;N   ;932707565    ;0001;0000
20170524;1146;N   ;932707565    ;0004;0000
20170527;0923;N   ;932707565    ;0001;0000
20170527;0928;N-  ;932707565    ;0001;0000
20170529;1530;L   ;932707565    ;0001;0000
20170531;0921;N   ;932707565    ;0001;0000
20170601;0831;N   ;932707565    ;0002;0000
20170601;0833;N   ;932707565    ;0002;0000
20170601;0908;N   ;932707565    ;0008;0000
20170601;1558;N   ;932707565    ;0004;0000
20170603;0937;N   ;932707565    ;0001;0000
20170607;1722;N   ;932707565    ;0004;0000
20170608;1104;N   ;932707565    ;0003;0000
20170608;1217;N   ;932707565    ;0001;0000
20170613;1559;L   ;932707565    ;0001;0000
20170614;1045;N   ;932707565    ;0006;0000
20170614;1653;N   ;932707565    ;0006;0000
20170616;0942;N   ;932707565    ;0001;0000
20170617;1124;N   ;932707565    ;0004;0000
20170619;1205;N   ;932707565    ;0001;0000
20170701;0858;N   ;932707565    ;0008;0000
20170701;0955;N   ;932707565    ;0002;0000
20170704;0933;N   ;932707565    ;0002;0000
20170707;1047;N   ;932707565    ;0003;0000
20170707;1623;N   ;932707565    ;0006;0000
20170708;1045;N   ;932707565    ;0001;0000
20170712;1713;N   ;932707565    ;0001;0000
20170714;1124;N   ;932707565    ;0004;0000
20170729;0848;L   ;932707565    ;0001;0000
20170801;0947;N   ;932707565    ;0002;0000
20170801;1015;Ns  ;932707565    ;0007;0001
20170801;1724;Nr  ;932707565    ;0001;0000
20170805;0825;N   ;932707565    ;0001;0000
20170808;1028;N   ;932707565    ;0001;0000
20170808;1112;N   ;932707565    ;0006;0000
20170808;1812;N   ;932707565    ;0006;0000
20170810;0910;N   ;932707565    ;0006;0000
20170810;1037;N   ;932707565    ;0001;0000
20170810;1148;N   ;932707565    ;0004;0000
20170821;1228;N   ;932707565    ;0002;0000
20170821;1617;N   ;932707565    ;0001;0000
20170824;1148;N   ;932707565    ;0008;0000
20170901;0910;N   ;932707565    ;0002;0000
20170901;0931;N   ;932707565    ;0008;0000
20170901;1039;N   ;932707565    ;0007;0000
20170901;1055;N   ;932707565    ;0001;0000
20170902;0844;N   ;932707565    ;0003;0000
20170905;1709;N   ;932707565    ;0001;0000
20170906;1557;N   ;932707565    ;0006;0000
20170907;1058;N   ;932707565    ;0006;0000
20170907;1134;N   ;932707565    ;0001;0000
20170907;1149;N   ;932707565    ;0004;0000
20170908;0936;L   ;932707565    ;0001;0000
20170908;1035;N   ;932707565    ;0001;0000
20170915;1017;N   ;932707565    ;0001;0000
20170918;0955;N   ;932707565    ;0001;0000
20170920;1124;N   ;932707565    ;0001;0000
20170921;0826;N   ;932707565    ;0001;0000
20170921;1752;N   ;932707565    ;0001;0000
20170930;0813;N   ;932707565    ;0001;0000
20171002;0900;N   ;932707565    ;0003;0000
20171002;1059;N   ;932707565    ;0002;0000
20171002;1713;N   ;932707565    ;0004;0000
20171003;0839;N   ;932707565    ;0002;0000
20171003;0920;N   ;932707565    ;0006;0000
20171003;1104;N   ;932707565    ;0008;0000
20171004;1204;N   ;932707565    ;0004;0000
20171004;1737;N   ;932707565    ;0006;0000
20171005;1521;N   ;932707565    ;0003;0000
20171005;1822;N   ;932707565    ;0001;0000
20171006;1521;N   ;932707565    ;0002;0000
20171007;1100;N   ;932707565    ;0004;0000
20171010;1823;N   ;932707565    ;0001;0000
20171023;1026;N   ;932707565    ;0001;0000
20171030;1753;N   ;932707565    ;0008;0000
20171031;0939;N   ;932707565    ;0001;0000
20171102;1218;N   ;932707565    ;0003;0000
20171102;1549;N   ;932707565    ;0001;0000
20171103;1001;N   ;932707565    ;0002;0000
20171104;0858;L   ;932707565    ;0001;0000
20171106;1119;L   ;932707565    ;0001;0000
20171106;1509;N   ;932707565    ;0001;0000
20171107;1032;N   ;932707565    ;0002;0000
20171108;1813;N   ;932707565    ;0001;0000
20171109;1014;N   ;932707565    ;0004;0000
20171109;1844;N   ;932707565    ;0002;0000
20171113;0844;N   ;932707565    ;0001;0000
20171113;0950;N   ;932707565    ;0006;0000
20171116;0905;N   ;932707565    ;0007;0000
20171120;0928;N   ;932707565    ;0001;0000
20171121;1630;N   ;932707565    ;0003;0000
20171128;1027;N   ;932707565    ;0002;0000
20171201;0913;N   ;932707565    ;0008;0000
20171201;1026;N   ;932707565    ;0001;0000
20171202;0927;N   ;932707565    ;0004;0000
20171202;0957;N   ;932707565    ;0002;0000
20171202;1145;N   ;932707565    ;0001;0000
20171204;0954;N   ;932707565    ;0001;0000
20171206;0838;N   ;932707565    ;0006;0000
20171206;1657;N   ;932707565    ;0003;0000
20171207;1638;N   ;932707565    ;0001;0000
20171211;1127;N   ;932707565    ;0002;0000
20171213;1725;N   ;932707565    ;0001;0000
20171220;1007;N   ;932707565    ;0004;0000
20171230;1134;N   ;932707565    ;0001;0000
20180105;0856;N   ;932707565    ;0002;0000
20180108;0855;N   ;932707565    ;0001;0000
20180109;1817;N   ;932707565    ;0004;0000
20180111;0908;N   ;932707565    ;0002;0000
20180111;1824;N   ;932707565    ;0001;0000
20180112;0954;N   ;932707565    ;0004;0000
20180112;1034;N   ;932707565    ;0001;0000
20180112;1725;N   ;932707565    ;0006;0000
20180116;1042;N   ;932707565    ;0001;0000
20180116;1741;L   ;932707565    ;0001;0000
20180120;1034;N   ;932707565    ;0008;0000
20180129;1100;N   ;932707565    ;0004;0000
20180130;0906;L   ;932707565    ;0001;0000
20180130;1120;N   ;932707565    ;0002;0000
20180201;1016;N   ;932707565    ;0002;0000
20180202;1145;N   ;932707565    ;0001;0000
20180205;1100;N   ;932707565    ;0004;0000
20180205;1655;N   ;932707565    ;0006;0000
20180205;1810;N   ;932707565    ;0001;0000
20180209;1025;N   ;932707565    ;0008;0000
20180209;1501;N   ;932707565    ;0004;0000
20180212;1102;N   ;932707565    ;0002;0000
20180212;1539;N   ;932707565    ;0006;0000
20180213;0945;N   ;932707565    ;0001;0000
20180213;1025;N   ;932707565    ;0001;0000
20180216;0835;L   ;932707565    ;0001;0000
20180217;1026;N   ;932707565    ;0001;0000
20180221;1647;N   ;932707565    ;0005;0000
20180226;1157;N   ;932707565    ;0004;0000
20180302;1015;N   ;932707565    ;0002;0000
20180303;1539;N   ;932707565    ;0003;0000
20180305;0852;N   ;932707565    ;0001;0000
20180305;0932;N   ;932707565    ;0004;0000
20180306;1632;N   ;932707565    ;0008;0000
20180307;1023;L   ;932707565    ;0001;0000
20180307;1624;N   ;932707565    ;0006;0000
20180308;1103;N   ;932707565    ;0004;0000
20180308;1757;N   ;932707565    ;0001;0000
20180319;1049;N   ;932707565    ;0001;0000
20180319;1832;N   ;932707565    ;0006;0000
20180321;1007;N   ;932707565    ;0002;0000
20180328;1239;N   ;932707565    ;0010;0000
20180403;0918;N   ;932707565    ;0002;0000
20180403;0939;N   ;932707565    ;0001;0000
20180404;1012;N   ;932707565    ;0008;0000
20180405;0956;N   ;932707565    ;0004;0000
20180405;1618;N   ;932707565    ;0008;0000
20180407;1804;N   ;932707565    ;0020;0000
20180408;1423;N   ;932707565    ;0001;0000
20180409;1135;N   ;932707565    ;0001;0000
20180410;1125;N   ;932707565    ;0006;0000
20180411;1034;N   ;932707565    ;0004;0000
20180412;1736;N   ;932707565    ;0001;0000
20180416;0916;N   ;932707565    ;0001;0000
20180417;0949;L   ;932707565    ;0001;0000
20180426;1036;N   ;932707565    ;0002;0000
20180430;1820;N   ;932707565    ;0008;0000
20180502;1125;N   ;932707565    ;0004;0000
20180502;1407;N   ;932707565    ;0008;0000
20180503;1102;N   ;932707565    ;0005;0000
20180504;0936;N   ;932707565    ;0002;0000
20180505;0942;N   ;932707565    ;0006;0000
20180507;1547;N   ;932707565    ;0006;0000
20180508;0834;N   ;932707565    ;0004;0000
20180523;0953;N   ;932707565    ;0001;0000
20180524;1137;N   ;932707565    ;0001;0000
20180530;1125;N   ;932707565    ;0001;0000
20180601;1121;N   ;932707565    ;0004;0000
20180601;1639;N   ;932707565    ;0006;0000
20180605;1559;N   ;932707565    ;0006;0000
20180607;1141;N   ;932707565    ;0004;0000
20180611;0917;N   ;932707565    ;0002;0000
20180614;1028;N   ;932707565    ;0001;0000
20180615;1039;N   ;932707565    ;0002;0000
20180620;0838;N   ;932707565    ;0002;0000
20180625;0927;L   ;932707565    ;0001;0000
20180629;0957;N   ;932707565    ;0001;0000
20180701;1042;N   ;932707565    ;0006;0000
20180702;0842;N   ;932707565    ;0006;0000
20180702;0905;N   ;932707565    ;0008;0000
20180702;0941;N   ;932707565    ;0001;0000
20180704;0858;N   ;932707565    ;0002;0000
20180711;1119;N   ;932707565    ;0004;0000
20180717;1126;N   ;932707565    ;0006;0000
20180724;1204;N   ;932707565    ;0002;0000
20180731;0856;N   ;932707565    ;0001;0000
20180801;0810;N   ;932707565    ;0002;0000
20180801;0856;N   ;932707565    ;0009;0000
20180801;1006;L   ;932707565    ;0006;0000
20180801;1007;N   ;932707565    ;0006;0000
20180802;0908;N   ;932707565    ;0002;0000
20180802;1149;N   ;932707565    ;0001;0000
20180802;1218;N   ;932707565    ;0001;0000
20180809;1018;N   ;932707565    ;0006;0000
20180813;0929;N   ;932707565    ;0006;0000
20180816;0908;N   ;932707565    ;0006;0000
20180816;1153;N   ;932707565    ;0004;0000
20180820;0924;N   ;932707565    ;0002;0000
20180820;1642;N   ;932707565    ;0001;0000
20180822;1217;N   ;932707565    ;0001;0000
20180831;1146;N   ;932707565    ;0001;0000
20180901;0807;N   ;932707565    ;0006;0000
20180903;0933;N   ;932707565    ;0001;0000
20180903;1724;N   ;932707565    ;0002;0000
20180904;1035;N   ;932707565    ;0008;0000
20180906;1754;N   ;932707565    ;0001;0000
20180907;1053;N   ;932707565    ;0006;0000
20180910;1010;N   ;932707565    ;0002;0000
20180911;1121;N   ;932707565    ;0006;0000
20180913;1007;N   ;932707565    ;0002;0000
20180913;1549;N   ;932707565    ;0006;0000
20180913;1714;N   ;932707565    ;0005;0000
20180920;1712;L   ;932707565    ;0001;0000
20180924;1015;N   ;932707565    ;0001;0000
20180926;1133;N   ;932707565    ;0004;0000
20180929;1003;N   ;932707565    ;0001;0000
20181002;0928;N   ;932707565    ;0007;0000
20181002;0934;N   ;932707565    ;0002;0000
20181002;1030;N   ;932707565    ;0008;0000
20181002;1033;N-  ;932707565    ;0001;0000
20181003;1109;N   ;932707565    ;0006;0000
20181008;1752;N   ;932707565    ;0001;0000
20181015;1001;N   ;932707565    ;0001;0000
20181017;1101;N   ;932707565    ;0004;0000
20181020;1021;N   ;932707565    ;0001;0000
20181023;0856;L   ;932707565    ;0001;0000
20181023;1205;N   ;932707565    ;0002;0000
20181102;1041;N   ;932707565    ;0002;0000
20181102;1655;N   ;932707565    ;0001;0000
20181105;0956;N   ;932707565    ;0007;0000
20181107;0904;N   ;932707565    ;0005;0000
20181107;1116;N   ;932707565    ;0006;0000
20181109;1114;N   ;932707565    ;0001;0000
20181112;0900;N   ;932707565    ;0004;0000
20181112;0929;N   ;932707565    ;0001;0000
20181114;1201;N   ;932707565    ;0002;0000
20181115;1022;N   ;932707565    ;0001;0000
20181116;0811;N   ;932707565    ;0012;0000
20181121;1248;N   ;932707565    ;0001;0000
20181121;1553;N   ;932707565    ;0002;0000
20181127;1048;N   ;932707565    ;0003;0000
20181201;0933;N   ;932707565    ;0007;0000
20181201;1120;N   ;932707565    ;0006;0000
20181203;1108;N   ;932707565    ;0002;0000
20181212;1549;N   ;932707565    ;0001;0000
20181213;0818;L   ;932707565    ;0001;0000
20181213;0939;N   ;932707565    ;0001;0000
20181215;1005;N   ;932707565    ;0004;0000
